year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,sWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
2011,0.0,0.0,0.0,6.0,3.8333333333333335,3.8333333333333335,23.0,23.0,7.0,7.0,0.0,0.0,366.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,274,1
2012,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,297,1
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,577,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,942,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
2016,1.0,1.0,1.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1378,0
2017,0.0,0.0,0.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,320,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,591,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,957,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1322,0
2021,1.0,1.0,1.0,1.0,82.0,82.0,82.0,82.0,82.0,82.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1393,0
2022,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,274,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,366.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,888,0
2025,,,,,,,,,,,,,,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,BF2b,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,32,1
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,397,1
1963,0.0,0.0,0.0,1.0,12.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,763,1
1964,1.0,1.0,1.0,2.0,11.5,18.0,23.0,18.0,18.0,18.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,817,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,658,1
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1023,1
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1389,0
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1754,0
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2119,0
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2484,0
1971,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,1.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2566,0
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,632,1
1973,1.0,1.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,756,1
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,577,1
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,1
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
1977,1.0,1.0,1.0,1.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1339,0
1978,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,321,1
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,1
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1673,0
1983,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1704,0
1984,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,262,1
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,581,1
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,946,1
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1312,0
1988,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1351,0
1989,1.0,1.0,1.0,1.0,68.0,68.0,68.0,68.0,68.0,68.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,330,1
1990,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,297,1
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,1
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1673,0
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2039,0
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2404,0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2769,0
1998,1.0,1.0,1.0,1.0,83.0,83.0,83.0,83.0,83.0,83.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2839,0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,1
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1673,0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2039,0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2404,0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2769,0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3134,0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3500,0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3865,0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4230,0
2010,1.0,1.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4354,0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,1
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1673,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2039,0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2404,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2769,0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3134,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3500,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3865,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4230,0
2022,1.0,1.0,1.0,1.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,0.0,365.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4261,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,366.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,1
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,888,1
2025,,,,,,,,,,,,,,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,OB1_P,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,32,1
1962,0.0,0.0,0.0,1.0,44.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,231,1
1963,1.0,1.0,1.0,2.0,34.0,34.0,68.0,68.0,58.0,58.0,0.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1964,1.0,1.0,1.0,2.0,39.0,39.0,78.0,78.0,40.0,40.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1965,0.0,0.0,0.0,3.0,15.666666666666666,15.666666666666666,47.0,47.0,18.0,18.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,487,1
1967,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,720,1
1968,0.0,0.0,0.0,2.0,8.5,8.5,17.0,17.0,15.0,15.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,299,1
1969,0.0,0.0,0.0,2.0,6.5,6.5,13.0,13.0,8.0,8.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,298,1
1970,0.0,0.0,0.0,1.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,364,1
1971,0.0,0.0,0.0,2.0,5.5,5.5,11.0,11.0,6.0,6.0,0.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1972,0.0,0.0,0.0,1.0,52.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,299,1
1973,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,289,1
1974,0.0,0.0,0.0,3.0,10.333333333333334,10.333333333333334,31.0,31.0,27.0,27.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1975,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,310,1
1976,0.0,0.0,0.0,1.0,53.0,53.0,53.0,53.0,53.0,53.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1977,0.0,0.0,0.0,2.0,14.0,14.0,28.0,28.0,16.0,16.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,312,1
1978,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1979,0.0,0.0,0.0,1.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,338,1
1980,1.0,1.0,1.0,1.0,75.0,75.0,75.0,75.0,75.0,75.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1981,0.0,0.0,0.0,1.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,319,1
1982,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1983,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1984,0.0,0.0,0.0,1.0,57.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,520,1
1986,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,723,1
1987,1.0,1.0,1.0,1.0,71.0,71.0,71.0,71.0,71.0,71.0,1.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,315,1
1988,0.0,0.0,0.0,2.0,27.5,27.5,55.0,55.0,50.0,50.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,291,1
1989,1.0,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1990,1.0,1.0,1.0,2.0,42.5,42.5,85.0,85.0,73.0,73.0,1.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,275,1
1991,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,366.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,276,1
1992,0.0,0.0,0.0,3.0,9.0,9.0,27.0,27.0,12.0,12.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,306,1
1993,0.0,0.0,0.0,2.0,12.0,12.0,24.0,24.0,14.0,14.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,324,1
1994,0.0,0.0,0.0,1.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,365.0,BF2c,hydrographs_LowerDarling_20250514,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,356,1
