Date,412002_level,412002_flow,412005_level,412005_flow,412038_level,412038_flow,421001_level,421001_flow,421004_level,421004_flow,421011_level,421011_flow
2016-05-18,1.544,766.03,0.353,40.971,0.828,394.32,0.618,401.006,1.624,244.677,-0.106,0
2016-05-19,1.553,784.428,0.331,33.711,0.837,422.047,0.619,403.354,1.623,243.692,-0.106,0
2016-05-20,1.482,649.92,0.339,36.114,0.839,428.257,0.621,408.348,1.619,235.132,-0.106,0
2016-05-21,1.354,414.629,0.356,41.83,0.836,420.6,0.621,410.003,1.619,236.079,-0.106,0
2016-05-22,1.347,400.986,0.362,43.924,0.838,424.192,0.62,406.684,1.629,255.445,-0.106,0
2016-05-23,1.344,395.88,0.36,43.268,0.838,426.302,0.63,434.203,1.637,271.919,-0.106,0
2016-05-24,1.343,393.229,0.354,41.295,0.837,423.246,0.628,430.165,1.639,277.065,-0.106,0
2016-05-25,1.356,419.361,0.355,41.557,0.839,430.275,0.639,463.556,1.643,285.299,-0.106,0
2016-05-26,1.351,408.404,0.353,40.846,0.836,420.797,0.643,475.66,1.645,289.674,-0.106,0
2016-05-27,1.319,348.543,0.356,41.853,0.833,411.114,0.651,498.824,1.648,295.632,-0.106,0
2016-05-28,1.267,257.589,0.351,40.147,0.831,405.169,0.651,498.305,1.644,287.458,-0.106,0
2016-05-29,1.266,255.709,0.348,39.305,0.827,391.284,0.645,481.124,1.634,266.709,-0.106,0
2016-05-30,1.277,276.289,0.348,39.29,0.826,387.931,0.642,469.949,1.628,254.017,-0.106,0
2016-05-31,1.287,293.385,0.352,40.45,0.818,364.119,0.631,438.889,1.623,242.896,-0.106,0
2016-06-01,1.315,342.619,0.358,42.589,0.816,359.522,0.608,374.306,1.638,273.343,-0.106,0
2016-06-02,1.265,254.732,0.366,45.406,0.824,384.439,0.585,313.472,1.641,281.036,-0.106,0
2016-06-03,1.33,371.144,0.373,48.009,0.827,391.854,0.601,355.762,1.654,308.667,-0.015,0.108
2016-06-04,1.236,203.65,0.381,51.093,0.82,370.196,0.626,426.8,1.649,296.936,0.261,11.11
2016-06-05,1.233,198.23,0.383,51.88,0.809,338.595,0.59,327.653,1.747,645.45,0.351,26.411
2016-06-06,1.263,250.168,0.382,51.528,0.813,351.888,0.551,226.631,2.182,2649.085,0.355,25.328
2016-06-07,1.288,295.457,0.382,51.57,0.821,374.319,0.531,166.289,1.994,1598.015,0.328,15.783
2016-06-08,1.45,589.172,0.378,50.138,0.81,343.51,0.534,175.189,1.819,827.205,0.495,89.277
2016-06-09,1.461,609.383,0.373,48.196,0.824,384.481,0.548,214.69,1.733,520.841,0.501,89.635
2016-06-10,1.428,547.561,0.367,45.789,0.829,398.114,0.574,286.806,1.674,353.862,0.469,74.849
2016-06-11,1.376,455.902,0.361,43.713,0.817,362.371,0.662,538.4,1.63,257.759,0.688,190.743
2016-06-12,1.356,419.542,0.358,42.668,0.807,335.074,0.647,489.064,1.607,212.335,0.912,314.826
2016-06-13,1.323,357.4,0.356,42.007,0.806,332.878,0.6,353.583,1.625,248.131,0.936,329.058
2016-06-14,1.287,293.204,0.356,41.871,0.803,323.233,0.567,270.159,1.643,284.842,0.873,291.149
2016-06-15,1.271,265.909,0.359,42.963,0.796,306.171,0.542,202.721,1.634,266.313,1.323,632.011
2016-06-16,1.27,262.367,0.361,43.736,0.739,185.117,0.529,161.702,1.669,339.43,1.666,983.563
2016-06-17,1.292,302.722,0.362,43.981,0.713,134.106,0.572,282.115,1.678,360.637,1.806,1154.066
2016-06-18,1.716,1196.079,0.36,43.188,0.713,134.828,0.65,560.512,1.666,332.728,1.987,1405.405
2016-06-19,2.426,3073.563,0.363,44.413,0.737,179.998,1.457,5127.318,1.656,312.704,2.147,1631.217
2016-06-20,3.355,5739.667,0.363,44.207,0.686,88.782,2.006,9778,2.064,2186.664,2.148,1632.484
2016-06-21,3.388,5857.102,0.358,42.553,0.694,100.547,2.154,11112.365,2.641,6531.119,2.183,1685.759
2016-06-22,3.617,6678.339,0.354,41.186,0.668,64.911,2.29,12686.559,2.793,7671.734,2.31,1888.701
2016-06-23,2.989,4584.716,0.351,40.149,0.674,72.159,1.911,8757.497,3.085,9017.778,2.515,2240.513
2016-06-24,3.606,6630.692,0.355,41.69,0.694,101.858,1.809,7848.968,3.086,9006.548,2.734,2649.209
2016-06-25,3.085,4888.734,0.36,43.248,0.7,111.159,1.735,7235.685,2.666,6721.038,2.884,2961.432
2016-06-26,2.429,3009.184,0.322,31.246,0.694,100.621,1.49,5325.364,2.534,5604.026,2.956,3133.524
2016-06-27,2.137,2260.177,0.302,26.74,0.691,96.914,1.286,3902.888,2.614,6317.027,2.958,3139.468
2016-06-28,1.939,1751.036,0.294,25.452,0.705,119.798,1.168,3101.101,2.525,5517.238,2.91,3023.501
2016-06-29,1.809,1408.79,0.337,35.624,0.674,71.554,1.074,2535.199,2.356,3957.704,2.904,3006.97
2016-06-30,1.736,1219.516,0.354,41.093,0.69,94.577,1.006,2125.039,2.23,2975.877,2.879,2949.722
2016-07-01,1.881,1597.779,0.351,40.317,0.704,117.62,0.956,1817.383,2.145,2400.531,2.831,2839.599
2016-07-02,1.941,1754.085,0.341,36.879,0.702,114.938,0.921,1620.766,2.078,1998.796,2.834,2845.787
2016-07-03,1.832,1468.82,0.329,32.953,0.705,119.339,0.883,1418.946,2.037,1775,2.838,2854.219
2016-07-04,1.74,1231.419,0.325,31.783,0.71,129.151,0.871,1357.506,2.006,1630.392,2.78,2739.149
2016-07-05,2.277,2628.053,0.318,29.825,0.712,132.299,0.921,1630.882,1.972,1484.736,2.542,2290.798
2016-07-06,3.259,5435.731,0.309,27.927,0.721,148.133,1.209,3429.223,1.948,1384.859,2.129,1609.137
2016-07-07,2.996,4608.252,0.296,25.828,0.819,377.657,2.048,10590.519,1.931,1318.24,1.773,1114.517
2016-07-08,3.584,6585.13,0.285,23.976,0.935,805.52,2.253,12259.488,2.082,2102.588,1.651,965.17
2016-07-09,3.081,4862.428,0.278,22.955,0.946,851.384,1.849,8206.709,3.081,8688.992,1.598,904.011
2016-07-10,2.552,3329.366,0.276,22.702,0.946,850.537,1.528,5597.664,3.317,9711.625,1.534,832.77
2016-07-11,2.315,2717.302,0.269,21.593,0.967,944.711,1.576,6015.896,2.785,7514.974,1.436,731.052
2016-07-12,2.333,2767.727,0.261,20.496,1.053,1374.703,1.653,6549.688,2.529,5574.354,1.289,591.518
2016-07-13,2.107,2186.979,0.259,20.212,1.057,1402.844,1.415,4796.676,2.463,4916.331,1.131,460.464
2016-07-14,1.907,1662.878,0.265,21.02,1.063,1440.597,1.239,3571.722,2.587,6083.037,1.005,373.351
2016-07-15,1.802,1392.574,0.271,21.923,1.124,1918.618,1.144,2947.971,2.509,5367.495,0.901,307.783
2016-07-16,1.893,1630.058,0.274,22.328,1.432,4669.066,1.079,2565.012,2.342,3834.599,0.838,270.747
2016-07-17,2.352,2810.199,0.277,22.831,1.503,5546.886,1.028,2262.993,2.223,2926.412,1.012,378.614
2016-07-18,2.006,1921.248,0.376,66.046,1.497,5465.137,0.997,2067.052,2.147,2414.176,1.093,432.816
2016-07-19,1.725,1193.3,0.611,351.28,1.503,5545.371,2.265,14682.263,2.099,2118.188,1.084,426.313
2016-07-20,3.361,5866.802,0.69,512.355,1.506,5584.192,4.219,38439.942,2.279,3512.578,1.119,450.751
2016-07-21,2.765,3926.119,0.739,626.87,1.508,5604.214,2.467,15022.372,3.889,11206.172,1.186,501.973
2016-07-22,4.803,12747.581,0.775,724.517,1.506,5579.965,1.824,7989.68,4.238,12547.304,1.308,607.392
2016-07-23,3.453,6085.386,0.803,808.47,1.508,5608.512,1.703,6963.514,3.666,10776.365,1.411,705.598
2016-07-24,2.914,4354.849,0.826,883.054,1.509,5626.722,1.582,6003.981,2.997,8657.671,1.499,795.869
2016-07-25,2.851,4165.937,0.85,960.848,1.511,5649.632,1.407,4738.388,2.671,6793.521,1.577,880.193
2016-07-26,2.552,3321.718,0.867,995.294,1.512,5661.382,1.329,4216.664,2.534,5612.787,1.692,1013.222
2016-07-27,2.552,3318.68,0.888,1033.348,1.513,5670.461,1.267,3767.394,2.472,5002.828,1.807,1156.543
2016-07-28,2.505,3196.467,0.936,1118.151,1.513,5678.528,1.204,3333.705,2.449,4780.457,1.929,1316.992
2016-07-29,2.333,2763.363,0.998,1194.838,1.511,5644.913,1.151,2993.463,2.38,4155.984,2.07,1516.993
2016-07-30,2.123,2224.41,1.077,1277.389,1.505,5570.197,1.1,2682.657,2.313,3644.302,2.23,1759.169
2016-07-31,1.99,1890.049,1.167,1369.349,1.503,5543.878,1.057,2443.414,2.253,3215.204,2.386,2015.54
2016-08-01,1.922,1701.562,1.26,1460.288,1.507,5594.099,1.032,2293.082,2.2,2864.846,2.524,2254.703
2016-08-02,1.955,1787.318,1.329,1523.341,1.51,5639.622,1.947,10402.73,2.164,2648.275,2.653,2491.9
2016-08-03,2.229,2497.018,1.393,1581.057,1.531,5913.047,2.755,18499.846,2.144,2535.08,2.709,2598.797
2016-08-04,2.587,3433.72,1.455,1637.256,1.565,6386.125,1.849,8237.361,3.171,8752.815,2.676,2535.32
2016-08-05,2.765,3906.192,1.511,1688.255,1.551,6184.94,1.53,5608.234,3.54,10389.912,2.733,2646.687
2016-08-06,2.749,3860.401,1.569,1740.814,1.56,6321.398,1.374,4518.564,2.976,8527.951,2.991,3223.798
2016-08-07,2.731,3810.384,1.64,1804.651,1.569,6445.465,1.28,3857.322,2.641,6551.856,3.178,3708.312
2016-08-08,2.712,3755.986,1.726,1883.327,1.585,6660.49,1.21,3369.631,2.543,5708.664,3.187,3730.683
2016-08-09,2.709,3746.173,1.814,1963.985,1.591,6736.163,1.152,2999.911,2.457,4857.987,3.04,3345.324
2016-08-10,2.68,3666.737,1.896,2038.71,1.593,6767.104,1.107,2726.84,2.355,3960.48,2.81,2805.976
2016-08-11,2.532,3269.36,1.97,2105.754,1.596,6811.145,1.213,2180.949,2.277,3382.521,2.551,2305.803
2016-08-12,2.45,3055.788,2.036,2166.414,1.614,7055.315,1.37,2227.745,2.217,2972.488,2.324,1911.334
2016-08-13,2.434,3016.347,2.091,2216.813,1.619,7114.92,1.335,2032.811,2.167,2661.273,2.119,1589.979
2016-08-14,2.321,2733.045,2.137,2268.609,1.612,7029.025,1.287,1775.466,2.119,2392.643,1.94,1332.793
2016-08-15,2.265,2587.839,2.178,2321.415,1.611,7009.809,1.242,1549.504,2.097,2266.462,1.847,1207.225
2016-08-16,2.248,2545.263,2.215,2369.591,1.613,7038.82,1.2,1359.349,2.072,2122.999,1.901,1279.441
2016-08-17,2.03,1983.733,2.247,2411.611,1.62,7132.53,1.165,1209.574,2.04,1952.549,2.039,1470.979
2016-08-18,1.992,1886.327,2.28,2455.454,1.626,7215.48,1.132,1079.387,2.01,1783.443,2.138,1616.493
2016-08-19,2.109,2187.315,2.32,2509.308,1.621,7140.959,1.155,1174.261,1.981,1623.382,2.176,1675.494
2016-08-20,2.003,1918.204,2.353,2552.981,1.615,7068.98,1.328,1992.853,1.96,1512.376,2.148,1632.371
2016-08-21,1.954,1790.326,2.391,2604.217,1.615,7061.181,1.322,1960.927,1.947,1445.57,2.073,1519.797
2016-08-22,1.999,1908.065,2.429,2656.141,1.616,7081.158,1.298,1833.22,1.951,1466.961,1.964,1364.984
2016-08-23,2.021,1969.409,2.462,2700.942,1.615,7065.046,1.256,1615.581,2.024,1861.289,1.841,1199.545
2016-08-24,2.151,2296.997,2.49,2739.424,1.613,7038.429,1.325,1993.175,2.049,2002.531,1.733,1063.298
2016-08-25,2.294,2663.976,2.51,2767.164,1.61,7001.611,1.571,3609.637,2.029,1892.313,1.608,915.691
2016-08-26,2.48,3136.324,2.528,2791.651,1.613,7036.474,1.573,3632.32,2.016,1816.104,1.464,759.379
2016-08-27,2.545,3302.381,2.544,2813.701,1.561,6325.925,1.392,2371.075,2.084,2194.744,1.303,603.809
2016-08-28,2.538,3285.77,2.557,2831.986,1.482,5281.214,1.275,1717.336,2.226,3034.345,1.148,472.869
2016-08-29,3.67,7214.042,2.577,2862.675,1.421,4534.567,1.202,1368.839,2.194,2829.677,1.014,378.847
2016-08-30,4.419,10162.712,2.614,2939.005,1.404,4330.84,1.248,1647.754,2.102,2295.569,0.906,310.654
2016-08-31,4.625,11228.907,2.632,2975.559,1.403,4316.82,1.826,6035.395,2.036,1927.562,0.834,268.436
2016-09-01,3.728,7176.38,2.659,3034.285,1.414,4443.548,2.361,13426.372,2.031,1896.305,1.095,439.788
2016-09-02,6.319,21945.251,2.694,3110.449,1.433,4665.593,5.851,53358.141,2.493,5046.756,1.376,671.469
2016-09-03,9.606,47552.16,2.713,3151.496,1.448,4848.886,5.03,45209.702,4.002,11806.339,1.493,791.084
2016-09-04,10.349,55288.312,2.729,3187.778,1.461,5007.779,2.526,15929.385,4.529,13529.39,1.917,1308.559
2016-09-05,8.23,34866.072,2.744,3220.118,1.463,5038.097,2.153,10023.525,4.956,15031.757,2.417,2073.266
2016-09-06,7.471,28853.113,2.753,3241.085,1.461,5007.207,1.958,7453.625,4.425,13191.503,2.836,2868.641
2016-09-07,7.291,27567.218,2.755,3245.668,1.468,5091.849,1.823,5918.129,3.6,10567.626,3.184,3746.976
2016-09-08,6.017,19225.36,2.765,3267.871,1.511,5657.865,1.739,5075.224,3.067,8932.984,3.433,4689.29
2016-09-09,5.16,14173.003,2.778,3297.019,1.57,6455.772,2.779,19929.009,2.727,7227.8,3.542,5185.191
2016-09-10,5.534,16287.755,2.783,3312.231,1.602,6894.616,2.757,19745.057,2.828,7619.655,3.522,5089.332
2016-09-11,5.176,14209.298,2.791,3342.878,1.631,7290.101,2.175,10376.343,3.823,11238.363,3.458,4799.649
2016-09-12,4.849,12437.259,2.798,3368.654,1.654,7585.504,2.203,11098.531,3.611,10602.278,3.414,4600.813
2016-09-13,4.662,11416.6,2.794,3354.9,1.672,7776.424,2.694,18761.833,3.109,9106.086,3.495,4967.911
2016-09-14,4.922,12830.951,2.779,3302.59,1.688,7945.179,2.373,13309.943,3.208,9399.646,3.661,5994.784
2016-09-15,5.263,14717.315,2.753,3241.769,1.703,8085.08,2.739,19526.83,3.379,9920.612,3.805,7206.809
2016-09-16,5.873,18319.149,2.722,3172.234,1.714,8161.837,2.902,22252.248,3.278,9624.821,3.841,7543.818
2016-09-17,5.031,13442.417,2.709,3144.226,1.756,8455.183,3.032,24178.859,3.585,10517.284,3.829,7423.336
2016-09-18,5.871,18303.25,2.698,3118.454,1.819,8774.861,3.752,33554.307,3.844,11298.03,3.819,7337.806
2016-09-19,6.444,21826.224,2.69,3100.699,1.86,8936.815,3.434,29625.361,4.221,12493.566,3.811,7259.419
2016-09-20,7.026,25725.674,2.712,3150.159,1.933,9243.475,3.659,32438.729,4.462,13296.397,3.788,7056.497
2016-09-21,10.185,55382.109,2.721,3170.855,2.002,9556.994,4.084,37251.346,4.658,13967.822,3.751,6731.248
2016-09-22,11.254,67544.032,2.726,3181.418,2.04,9729.004,3.514,30640.28,4.716,14172.648,3.719,6458.761
2016-09-23,9.468,46071.458,2.738,3208.084,2.028,9674.085,4.008,36696.778,4.842,14618.469,3.71,6376.53
2016-09-24,8.473,36636.641,2.748,3230.718,2.062,9828.734,4.39,40408.106,4.818,14533.677,3.693,6243.183
2016-09-25,8.318,35361.93,2.746,3224.658,2.101,9989.242,4.755,43218.874,4.768,14356.153,3.646,5868.133
2016-09-26,8.167,34139.195,2.743,3218.118,2.158,10196.496,4.506,41288.432,4.819,14539.085,3.575,5359.801
2016-09-27,8.302,35246.192,2.736,3202.795,2.192,10319.427,4.441,40789.218,4.967,15072.426,3.517,5067.023
2016-09-28,8.586,37628.764,2.74,3212.743,2.25,10523.162,4.447,40836.772,5.063,15424.651,3.491,4947.436
2016-09-29,6.107,19895.61,2.743,3218.765,2.31,10730.976,4.101,36416.456,5.03,15304.645,3.529,5121.694
2016-09-30,6.141,20195.355,2.745,3222.565,2.378,10962.563,3.411,29243.526,4.944,14989.841,3.589,5444.35
2016-10-01,7.331,27980.334,2.753,3242.012,2.448,11197.791,4.04,37122.202,4.896,14813.765,3.613,5617.652
2016-10-02,5.718,17370.407,2.779,3299.113,2.559,11561.662,4.235,39183.163,4.814,14520.257,3.611,5601.158
2016-10-03,6.165,20060.893,2.79,3336.63,2.666,11906.305,4.33,39951.086,4.81,14505.105,3.594,5472.557
2016-10-04,4.985,13228.154,2.797,3366.978,2.768,12231.644,4.361,40183.45,4.821,14545.793,3.575,5345.178
2016-10-05,5.985,18974.317,2.803,3387.862,2.865,12731.253,3.65,32327.368,4.84,14612.865,3.566,5300.93
2016-10-06,5.847,18163.635,2.804,3394.81,2.948,13251.625,3.059,24560.965,4.853,14660.148,3.592,5467.537
2016-10-07,5.672,17088.408,2.802,3383.493,3.009,13711.369,2.723,19258.393,4.712,14158.307,3.692,6232.731
2016-10-08,5.545,16321.896,2.793,3350.515,3.05,14058.02,2.513,15700.768,4.248,12588.293,3.772,6910.716
2016-10-09,4.618,11268.432,2.788,3330.95,3.092,14411.238,2.2,10724.041,3.739,10979.404,3.819,7335.244
2016-10-10,3.143,5058.246,2.781,3308.117,3.138,14803.45,2.091,9143.697,3.396,9970.426,3.847,7598.567
2016-10-11,3.014,4658.086,2.776,3291.988,3.172,15093.367,2.068,8837.309,3.088,9052.153,3.876,7875.558
2016-10-12,2.967,4519.342,2.775,3289.955,3.207,15400.034,2.073,8906.616,2.94,8492.827,3.894,8051.598
2016-10-13,2.901,4315.448,2.774,3289.061,3.254,15808.754,2.089,9115.788,2.864,8132.819,3.889,8004.731
2016-10-14,2.848,4152.178,2.776,3293.023,3.309,16302.515,2.089,9122.453,2.854,8079.656,3.873,7848.259
2016-10-15,2.811,4041.961,2.777,3294.533,3.369,16838.241,2.076,8939.922,2.882,8214.88,3.851,7639.861
2016-10-16,2.862,4196.94,2.779,3298.863,3.448,17546.057,2.072,8892.185,2.89,8254.617,3.839,7518.746
2016-10-17,3.065,4810.157,2.775,3291.46,3.508,18101.084,2.066,8805.733,2.864,8132.463,3.837,7506.022
2016-10-18,3.05,4766.31,2.774,3287.77,3.548,18717.983,2.068,8832.941,2.855,8087.624,3.834,7470.466
2016-10-19,2.88,4249.339,2.772,3284.539,3.581,19378.703,2.06,8729.482,2.84,8004.931,3.802,7175.204
2016-10-20,2.818,4065.641,2.774,3287.97,3.607,19932.062,2.03,8331.413,2.835,7966.083,3.736,6602.557
2016-10-21,3.093,4914.151,2.773,3286.725,3.623,20269.829,2.124,9636.107,2.82,7865.014,3.666,6029.229
2016-10-22,3.31,5617.775,2.766,3270.632,3.633,20497.501,2.144,9884.054,2.798,7716.68,3.597,5510.686
2016-10-23,3.845,7564.782,2.765,3269.061,3.641,20677.635,1.958,7471.567,2.95,8512.251,3.504,5009.039
2016-10-24,3.609,6635.284,2.764,3265.477,3.649,20851.641,1.893,6677.918,3.048,8925.03,3.407,4571.706
2016-10-25,3.523,6316.298,2.765,3267.772,3.653,20940.914,1.974,7626.784,2.795,7670.556,3.283,4058.508
2016-10-26,3.549,6410.131,2.759,3254.23,3.654,20961.963,1.996,7899.66,2.674,6851.739,3.143,3615.192
2016-10-27,3.522,6309.901,2.757,3249.686,3.652,20907.012,2.009,8074.717,2.71,7134.056,3.002,3248.884
2016-10-28,3.509,6263.088,2.751,3236.67,3.642,20699.48,2.037,8431.138,2.713,7152.574,2.858,2903.748
2016-10-29,3.478,6153.02,2.749,3231.254,3.624,20303.229,2.016,8155.922,2.715,7163.616,2.71,2601.217
2016-10-30,2.795,4003.588,2.745,3222.211,3.606,19905.853,2.013,8118.354,2.742,7340.041,2.567,2333.399
2016-10-31,2.686,3681.915,2.748,3229.826,3.581,19395.977,2.007,8041.222,2.754,7421.967,2.43,2090.444
2016-11-01,2.195,2409.271,2.751,3236.388,3.552,18793.198,2.001,7969.507,2.708,7122.48,2.324,1911.506
2016-11-02,1.93,1723.502,2.754,3242.368,3.523,18263.796,2.012,8104.313,2.701,7074.859,2.229,1757.21
2016-11-03,2.017,1946.877,2.757,3249.021,3.495,17973.651,1.999,7936.81,2.698,7057.018,2.136,1613.376
2016-11-04,2.257,2567.954,2.754,3244.412,3.463,17689.432,1.931,7124.931,2.699,7065.029,2.066,1510.104
2016-11-05,2.237,2516.965,2.752,3238.231,3.43,17384.857,1.805,5743.499,2.684,6944.35,2.012,1431.911
2016-11-06,2.219,2471.653,2.752,3238.322,3.397,17082.997,1.675,4486.85,2.633,6480.966,1.975,1379.997
2016-11-07,2.217,2466.769,2.756,3248.668,3.361,16762.669,1.613,3944.602,2.549,5763.898,1.955,1352.902
2016-11-08,2.247,2541.307,2.76,3256.542,3.327,16462.696,1.617,3980.732,2.467,4952.805,1.948,1343.367
2016-11-09,2.243,2532.11,2.764,3266.871,3.293,16159.685,1.641,4181.263,2.403,4355.624,1.936,1326.327
2016-11-10,2.248,2544.725,2.771,3280.622,3.264,15901.666,1.624,4038.827,2.38,4155.123,1.911,1292.375
2016-11-11,2.141,2271.38,2.784,3315.624,3.265,15908.22,1.69,4729.727,2.384,4182.87,1.901,1279.194
2016-11-12,2.031,1997.497,2.789,3333.946,3.246,15739.385,1.936,7211.123,2.386,4203.629,1.872,1239.759
2016-11-13,1.92,1698.201,2.796,3361.705,3.222,15533.836,1.761,5330.155,2.409,4426.967,1.836,1192.913
2016-11-14,1.871,1566.836,2.803,3389.933,3.201,15345.935,1.458,2803.208,2.622,6392.617,1.816,1166.837
2016-11-15,1.857,1529.223,2.815,3435.725,3.169,15074.355,1.492,3056.985,2.571,5942.758,1.785,1128.169
2016-11-16,1.857,1532.232,2.824,3473.258,3.113,14586.825,1.656,4313.682,2.382,4204.188,1.754,1088.252
2016-11-17,1.897,1633.745,2.835,3518.651,3.017,13779.811,1.606,3890.744,2.252,3205.274,1.717,1043.487
2016-11-18,1.842,1493.695,2.845,3561.845,2.889,12879.006,1.559,3515.071,2.342,3863.617,1.679,997.076
2016-11-19,1.78,1337.205,2.858,3613.493,2.755,12188.667,1.591,3765.077,2.361,4004.007,1.634,944.983
2016-11-20,1.808,1407.397,2.869,3661.214,2.629,11787.078,1.61,3923.514,2.328,3748.725,1.582,885.837
2016-11-21,1.906,1659.615,2.884,3724.478,2.516,11422.134,1.597,3816.905,2.305,3579.127,1.51,807.129
2016-11-22,1.827,1454.94,2.904,3808.626,2.423,11115.604,1.575,3643.277,2.325,3732.118,1.413,707.848
2016-11-23,1.865,1552.425,2.916,3863.617,2.338,10824.999,1.586,3729.373,2.312,3635.39,1.319,618.079
2016-11-24,1.889,1613.478,2.917,3867.928,2.259,10553.168,1.611,3930.439,2.287,3452.684,1.249,555.11
2016-11-25,1.735,1219.462,2.909,3833.08,2.18,10273.259,1.572,3619.742,2.282,3416.81,1.218,528.391
2016-11-26,1.675,1068.084,2.905,3813.499,2.096,9966.716,1.517,3203.122,2.306,3586.097,1.207,518.974
2016-11-27,1.668,1051.327,2.901,3797.704,2.004,9568.076,1.487,2982.78,2.294,3499.062,1.211,522.148
2016-11-28,1.67,1056.35,2.895,3773.129,1.899,9099.52,1.466,2840.677,2.262,3273.097,1.19,504.648
2016-11-29,1.628,954.863,2.893,3764.841,1.792,8649.268,1.457,2778.831,2.211,2933.173,1.135,462.694
2016-11-30,1.591,869.107,2.885,3728.576,1.703,8069.965,1.45,2734.519,2.173,2700.78,1.059,409.307
2016-12-01,1.591,867.008,2.878,3696.546,1.646,7477.484,1.481,2947.305,2.15,2566.589,0.979,356.296
2016-12-02,1.623,943.23,2.869,3661.351,1.594,6779.541,1.551,3455.856,2.145,2539.104,0.903,309.187
2016-12-03,1.693,1112.347,2.861,3627.177,1.547,6139.176,1.506,3120.417,2.147,2548.935,0.832,267.361
2016-12-04,1.684,1089.857,2.855,3602.014,1.506,5586.922,1.501,3081.852,2.174,2705.252,0.764,230.25
2016-12-05,1.643,992.21,2.855,3600.626,1.399,4283.787,1.533,3318.807,2.201,2869.256,0.688,191.707
2016-12-06,1.565,817.307,2.851,3584.44,1.288,3124.449,1.541,3381.633,2.195,2828.856,0.635,166.348
2016-12-07,1.596,889.291,2.854,3597.536,1.259,2850.238,1.54,3369.804,2.218,2979.781,0.608,149.806
2016-12-08,1.591,877.835,2.851,3586.591,1.233,2615.292,1.547,3423.232,2.222,3007.843,0.616,154.829
2016-12-09,1.601,899.079,2.846,3566.28,1.204,2374.21,1.566,3571.528,2.226,3028.391,0.643,170.265
2016-12-10,1.586,863.327,2.844,3557.554,1.171,2134.276,1.59,3759.158,2.226,3028.633,0.66,178.237
2016-12-11,1.547,781.462,2.841,3543.578,1.125,1813.967,1.583,3705.472,2.22,2994.573,0.672,183.677
2016-12-12,1.565,821.476,2.839,3533.286,1.087,1571.492,1.603,3859.794,2.204,2890.839,0.66,177.961
2016-12-13,1.599,895.357,2.83,3499.794,1.082,1541.408,1.612,3935.254,2.162,2634.463,0.65,173.531
2016-12-14,1.712,1159.23,2.816,3441.651,1.112,1740.933,1.631,4092.947,2.173,2698.691,0.644,170.595
2016-12-15,1.694,1117.682,2.823,3471.888,1.253,2796.624,1.621,4013.215,2.189,2796.187,0.645,171.334
2016-12-16,1.627,952.201,2.816,3440.865,1.243,2708.744,1.742,5441.947,2.243,3149.317,0.701,197.897
2016-12-17,1.584,852.859,2.797,3364.221,1.234,2627.533,1.553,3929.626,2.445,4791.38,0.673,184.168
2016-12-18,1.549,775.405,2.772,3283.714,1.204,2385.234,1.349,2594.026,2.612,6302.582,0.696,195.508
2016-12-19,1.541,758.723,2.733,3195.549,1.174,2149.676,1.524,3699.075,2.363,4041.536,0.701,197.907
2016-12-20,1.533,744.589,2.663,3043.595,1.177,2170.33,1.563,3985.35,2.21,2939.041,0.673,184.428
2016-12-21,1.529,736.339,2.563,2845.724,1.175,2161.866,1.606,4316.066,2.138,2497.928,0.648,172.588
2016-12-22,1.527,732.869,2.441,2672.547,1.172,2139.997,1.608,4329.702,2.204,2890.569,0.631,164.271
2016-12-23,1.579,775.192,2.298,2480.33,1.166,2093.916,1.675,4879.731,2.257,3242.769,0.602,146.066
2016-12-24,1.57,675.152,2.142,2277.093,1.159,2048.965,1.69,5004.091,2.281,3408.882,0.566,123.611
2016-12-25,1.561,658.38,1.993,2127.533,1.159,2044.975,1.721,5275.493,2.336,3813.473,0.543,110.661
2016-12-26,1.502,539.519,1.862,2007.905,1.156,2021.533,1.706,5146.534,2.355,3960.605,0.527,102.367
2016-12-27,1.481,502.858,1.744,1900.068,1.148,1970.096,1.718,5250.647,2.344,3873.061,0.516,96.758
2016-12-28,1.511,554.372,1.653,1817.031,1.113,1736.995,1.726,5321.604,2.322,3707.432,0.506,91.881
2016-12-29,1.624,844.288,1.588,1757.36,1.104,1679.25,1.697,5064.5,2.288,3455.707,0.495,86.316
2016-12-30,1.671,967.899,1.524,1699.434,1.089,1584.569,1.706,5148.296,2.313,3641.934,0.476,77.95
2016-12-31,1.585,712.538,1.462,1643.146,1.071,1480.871,1.699,5088.253,2.291,3482.677,0.459,70.795
2017-01-01,1.688,1017.503,1.39,1578.38,0.999,1088.951,1.642,4601.319,2.307,3598.621,0.462,71.888
2017-01-02,1.698,1046.532,1.311,1506.542,0.941,830.219,1.613,4374.145,2.347,3897.728,0.475,77.436
2017-01-03,1.629,841.29,1.228,1431.163,0.946,848.785,1.57,4043.581,2.307,3596.347,0.48,79.706
2017-01-04,1.538,604.831,1.15,1352.722,0.941,831.612,1.625,4466.525,2.277,3379.986,0.486,82.416
2017-01-05,1.558,643.243,1.074,1273.844,0.956,890.241,1.632,4523.965,2.245,3157.871,0.491,84.68
2017-01-06,1.626,834.79,0.993,1189.472,0.931,791.449,1.66,4758.39,2.244,3153.304,0.499,88.342
