"Date","425013_flow","425007_flow","425012_flow","425010_flow","425019_flow","425013_level","425020_level","425007_level","425012_level","425022_level","425023_level","425010_level","425019_level","414203_flow","414203_level","414209_level","A4260506_level","A4260501_level","A4260508_level","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
1998-08-14,440.984,169.609,181.1,11595.693,580.068,2.12,61.365,0.737,1.356,56.331,56.331,28.074,52.556,11936.32,44.108,NA,NA,NA,NA,21.272,19.961,NA,8.672,18.624,NA
1998-08-15,446.516,168.594,178.947,11930.217,579.529,2.125,61.318,0.737,1.354,56.33,56.33,28.103,52.556,11567.072,44.049,NA,NA,NA,NA,24.907,19.913,NA,10.857,24.736,NA
1998-08-16,450.906,165.883,179.996,12124.454,574.893,2.129,61.29,0.735,1.355,56.33,56.33,28.119,52.55,10413.034,43.89,NA,NA,NA,NA,26.479,19.895,NA,14.276,28.717,NA
1998-08-17,452.594,166.078,180.622,12084.139,567.283,2.13,61.279,0.735,1.356,56.334,56.334,28.116,52.541,10068.625,43.841,NA,NA,NA,NA,25.595,19.86,NA,16.187,29.051,NA
1998-08-18,453.609,165.398,184.239,11702.816,564.23,2.131,61.271,0.735,1.36,56.358,56.358,28.083,52.537,9383.338,43.737,NA,NA,NA,NA,24.088,19.812,NA,16.269,28.35,NA
1998-08-19,453.61,162.852,204.331,10953.21,563.449,2.131,61.272,0.734,1.379,56.402,56.402,28.018,52.536,8693.9,43.63,NA,NA,NA,NA,21.037,19.793,NA,15.162,25.263,NA
1998-08-20,452.328,158.476,339.982,10457.871,573.613,2.13,61.281,0.731,1.467,56.457,56.457,27.972,52.548,8272.175,43.574,NA,NA,NA,NA,19.342,19.776,NA,12.822,22.7,NA
1998-08-21,448.906,152.79,513.278,9535.434,567.705,2.127,61.293,0.728,1.546,56.569,56.569,27.889,52.541,8177.491,43.561,NA,NA,NA,NA,15.794,19.841,NA,10.994,19.519,NA
1998-08-22,443.703,156.656,977.56,8609.478,557.926,2.122,61.309,0.73,1.692,56.58,56.58,27.821,52.53,8242.926,43.57,NA,NA,NA,NA,12.575,19.902,NA,9.195,16.263,NA
1998-08-23,439.735,163.148,1941.199,7715.623,555.466,2.119,61.308,0.734,1.878,56.588,56.588,27.76,52.527,9052.305,43.686,NA,NA,NA,NA,10.827,19.907,NA,8.395,14.497,NA
1998-08-24,434.453,169.758,3379.901,7258.457,554.739,2.114,61.297,0.737,2.071,56.619,56.619,27.724,52.526,9126.688,43.697,NA,NA,NA,NA,10.683,19.928,NA,7.861,13.193,NA
1998-08-25,430.406,175.648,4756.263,7921.676,570.195,2.111,61.283,0.74,2.234,56.635,56.635,27.775,52.544,9122.863,43.697,NA,NA,NA,NA,10.97,19.938,NA,7.624,13.079,NA
1998-08-26,429.141,175.04,6230.441,8837.057,593.062,2.109,61.283,0.74,2.433,56.672,56.672,27.836,52.573,9128.57,43.698,NA,NA,NA,NA,12.863,19.967,NA,7.488,13.712,NA
1998-08-27,424.359,167.687,7463.107,8836.352,597.566,2.105,61.262,0.736,2.728,56.749,56.749,27.836,52.579,9076.77,43.689,NA,NA,NA,NA,15.665,19.962,NA,7.665,16.091,NA
1998-08-28,420.375,169.039,8735.181,8492.261,596.785,2.101,61.254,0.737,3.173,56.9,56.9,27.812,52.578,8941.469,43.667,NA,NA,NA,NA,14.598,19.935,NA,7.947,16.003,NA
1998-08-29,421.453,263.438,9986.43,7924.784,596.443,2.102,61.224,0.776,3.606,57.15,57.15,27.776,52.577,8691.213,43.63,NA,NA,NA,NA,13.925,19.939,NA,7.941,14.813,NA
1998-08-30,427.531,995.843,10992.87,7562.008,598.866,2.108,61.181,0.986,3.961,57.28,57.28,27.752,52.582,7700.987,43.494,NA,NA,NA,NA,12.089,19.956,NA,7.796,14.541,NA
1998-08-31,438.907,2123.006,12102.577,7672.436,605.928,2.118,61.121,1.459,4.314,57.41,57.41,27.759,52.595,7490.356,43.463,NA,NA,NA,NA,12.884,20.014,NA,7.567,14.104,NA
1998-09-01,449.64,3643.437,13488.801,8384.728,607.165,2.127,61.045,2.214,4.723,57.514,57.514,27.806,52.597,6684.657,43.331,NA,NA,NA,NA,14.282,20.02,NA,7.546,14.958,NA
1998-09-02,460.516,5020.867,14906.922,9507.724,614.435,2.136,60.949,2.902,5.121,57.632,57.632,27.888,52.611,5979.088,43.211,NA,NA,NA,NA,16.555,20.036,NA,7.612,16.567,NA
1998-09-03,473.656,6241.547,16612.675,10497.268,617.298,2.146,60.853,3.438,5.585,57.753,57.753,27.976,52.619,5915.4,43.201,NA,NA,NA,NA,18.528,20.092,NA,7.983,18.606,NA
1998-09-04,493.25,7307.576,17652.026,11020.485,618.737,2.159,60.741,3.862,5.874,57.782,57.782,28.024,52.623,5838.835,43.19,NA,NA,NA,NA,20.531,20.077,NA,8.791,21.065,NA
1998-09-05,545.875,8291.491,18395.197,11422.918,621.24,2.191,60.686,4.226,6.052,57.808,57.808,28.059,52.632,5653.208,43.161,NA,NA,NA,NA,24.338,20.029,NA,10.531,22.688,NA
1998-09-06,616.375,9225.416,19099.326,11944.1,623.344,2.232,60.761,4.549,6.164,57.848,57.848,28.104,52.639,5550.952,43.144,NA,NA,NA,NA,31.625,20.082,NA,19.421,31.421,NA
1998-09-07,664.344,9971.33,19639.913,12378.942,623.723,2.278,60.789,4.798,6.222,57.855,57.855,28.139,52.64,5327.836,43.107,NA,NA,NA,NA,53.131,20.282,NA,48.223,57.794,NA
1998-09-08,724.812,10566.41,20679.519,12884.44,622.763,2.321,60.749,5,6.299,57.836,57.836,28.179,52.637,5337.822,43.109,NA,NA,NA,NA,68.961,20.472,NA,63.887,73.537,NA
1998-09-09,855.063,11037.156,21809.305,12985.18,623.295,2.365,60.677,5.156,6.37,57.81,57.81,28.187,52.639,5909.333,43.2,NA,NA,NA,NA,81.658,20.729,NA,77.704,86.797,NA
1998-09-10,960.594,11404.965,22950.463,13226.682,624.921,2.409,60.583,5.275,6.439,57.801,57.801,28.205,52.644,6019.985,43.217,NA,NA,NA,NA,91.514,21.24,NA,89.994,97.934,NA
1998-09-11,1202.187,11838.695,24155.93,14341.223,627.691,2.571,60.465,5.412,6.508,57.792,57.792,28.286,52.653,6740.927,43.341,NA,NA,NA,NA,104.376,21.61,NA,97.418,112.202,NA
1998-09-12,1413,12152.133,25536.45,14709.377,0,2.723,60.357,5.51,6.582,57.759,57.759,28.311,52.656,6775.218,43.348,NA,NA,NA,NA,106.347,21.751,NA,97.182,112.305,NA
1998-09-13,1503.375,12357.252,26808.47,15622.419,0,2.766,60.3,5.572,6.648,57.734,57.734,28.367,52.651,6672.973,43.33,NA,NA,NA,NA,115.493,21.836,NA,101.997,120.737,NA
1998-09-14,1535.875,12504.111,27520.474,16771.604,0,2.779,60.281,5.617,6.684,57.699,57.699,28.435,52.647,6101.443,43.231,NA,NA,NA,NA,139.434,22.092,NA,121.931,146.824,NA
1998-09-15,1647.683,12657.02,27820.899,16858.976,0,2.804,60.28,5.663,6.699,57.672,57.672,28.44,52.642,5416.144,43.122,NA,NA,NA,NA,144.712,22.15,NA,124.069,150.888,NA
1998-09-16,1464.063,12838.521,28007.118,16780.653,0,2.747,60.28,5.718,6.708,57.63,57.63,28.436,52.638,5317.243,43.106,NA,NA,NA,NA,154.27,22.231,NA,128.762,160.907,NA
1998-09-17,1363.875,13004.696,28139.793,16527.094,0,2.694,60.276,5.767,6.714,57.6,57.6,28.421,52.633,5027.995,43.056,NA,NA,NA,NA,173.394,22.387,NA,142.84,179.037,NA
1998-09-18,1326.875,13175.439,28192.236,16430.967,0,2.667,60.263,5.817,6.717,57.55,57.55,28.416,52.629,4408.052,42.947,NA,NA,NA,NA,184.29,22.463,NA,148.175,188.323,NA
1998-09-19,1298.687,13338.533,28301.021,16070.103,0,2.646,60.271,5.865,6.722,57.528,57.528,28.394,52.624,4290.259,42.925,NA,NA,NA,NA,184.281,22.424,NA,171.07,186.135,NA
1998-09-20,1257.188,13492.571,28406.51,15614.966,0,2.614,60.279,5.91,6.727,57.511,57.511,28.367,52.62,4122.943,42.893,NA,NA,NA,NA,181.333,22.384,NA,174.705,184.191,NA
1998-09-21,1220.312,13632.554,28873.211,15387.28,0,2.586,60.284,5.95,6.749,57.51,57.51,28.353,52.615,4117.431,42.892,NA,NA,NA,NA,182.255,22.382,NA,155.867,184.028,NA
1998-09-22,1207.75,13784.551,29572.949,15559.956,0,2.576,60.301,5.994,6.783,57.508,57.508,28.364,52.611,4245.891,42.917,NA,NA,NA,NA,181.171,22.387,NA,154.282,184.028,NA
1998-09-23,1219.375,13918.047,29642.115,15807.8,0,2.585,60.311,6.032,6.786,57.499,57.499,28.379,52.606,4983.088,43.048,NA,NA,NA,NA,182.707,22.381,NA,154.591,184.48,NA
1998-09-24,1271,14043.565,29802.949,15826.283,0,2.625,60.323,6.067,6.793,57.491,57.491,28.38,52.602,5235.39,43.092,NA,NA,NA,NA,183.322,22.378,NA,154.9,186.858,NA
1998-09-25,1346.438,14180.929,29982.567,15826.282,0,2.681,60.341,6.106,6.802,57.49,57.49,28.38,52.598,6755.911,43.343,NA,NA,NA,NA,185.022,22.371,NA,155.208,189.571,NA
1998-09-26,1448.5,14300.725,30219.807,15900.971,0,2.741,60.353,6.14,6.813,57.49,57.49,28.384,52.593,8361.379,43.583,NA,NA,NA,NA,185.185,22.372,NA,155.517,189.815,NA
1998-09-27,1596.937,14427.709,30498.69,16536.349,0,2.792,60.374,6.175,6.825,57.488,57.488,28.421,52.589,8896.151,43.66,NA,NA,NA,NA,187.22,22.387,NA,155.825,192.302,NA
1998-09-28,1878.721,14524.695,30857.405,18398.339,0,2.839,60.404,6.202,6.842,57.479,57.479,28.526,52.584,9405.863,43.741,NA,NA,NA,NA,197.356,22.429,NA,156.134,203.911,NA
1998-09-29,2481.75,14632.59,31285.296,20266.115,0,2.887,60.434,6.232,6.861,57.471,57.471,28.646,52.58,10099.349,43.845,NA,NA,NA,NA,211.055,22.495,NA,156.443,216.019,NA
1998-09-30,3322.55,14738.973,31747.308,21032.252,0,2.927,60.464,6.261,6.882,57.468,57.468,28.703,52.575,10474.105,43.899,NA,NA,NA,NA,225.55,22.583,NA,156.751,226.806,NA
1998-10-01,3861.448,14828.769,32286.301,21621.362,0,2.958,60.494,6.286,6.905,57.455,57.455,28.746,52.571,10983.013,43.969,NA,NA,NA,NA,229.791,22.632,NA,157.06,229.646,NA
1998-10-02,3445.61,14919.057,32933.574,22589.608,0,2.934,60.528,6.311,6.934,57.432,57.432,28.814,52.566,11251.301,44.005,NA,NA,NA,NA,241.744,22.664,NA,157.369,240.895,NA
1998-10-03,3050.425,14984.922,33699.047,23076.094,0,2.916,60.574,6.329,6.966,57.44,57.44,28.848,52.562,12171.982,44.147,NA,NA,NA,NA,247.333,22.694,NA,157.677,246.573,NA
1998-10-04,2919.656,15079.914,34656.817,23308.654,0,2.911,60.613,6.354,7.007,57.473,57.473,28.863,52.557,12484.592,44.19,NA,NA,NA,NA,253.038,22.72,NA,157.986,250.262,NA
1998-10-05,2609.288,15174.349,35730.484,24405.862,0,2.897,60.648,6.38,7.051,57.461,57.461,28.938,52.553,14773.811,44.481,NA,NA,NA,NA,261.538,22.747,NA,158.295,260.896,NA
1998-10-06,2391.075,15247.559,36789.462,26051.304,0,2.884,60.694,6.4,7.094,57.458,57.458,29.058,52.548,15359.585,44.559,NA,NA,NA,NA,279.333,22.822,NA,158.603,279.596,NA
1998-10-07,2407.266,15339.117,38113.706,27066.778,0,2.885,60.737,6.424,7.147,57.451,57.451,29.134,52.544,15985.26,44.64,NA,NA,NA,NA,293.349,22.868,NA,158.912,288.412,NA
1998-10-08,2768.788,15435.063,39442.078,28360.084,0,2.904,60.784,6.45,7.198,57.448,57.45,29.227,52.539,16867.558,44.75,NA,NA,NA,NA,303.069,22.922,NA,159.221,301.903,NA
1998-10-09,3571.702,15539.427,40540.099,29888.592,0,2.94,60.817,6.478,7.239,57.441,57.448,29.332,52.535,17031.386,44.77,NA,NA,NA,NA,315.421,22.986,NA,159.529,312.645,NA
1998-10-10,4311.263,15616.495,41366.346,30171.16,0,2.994,60.824,6.498,7.27,57.44,57.441,29.351,52.53,17090.545,44.778,NA,NA,NA,NA,323.93,23.045,NA,159.838,322.609,NA
1998-10-11,4867.283,15709.638,41876.117,30717.926,0,3.043,60.837,6.523,7.289,57.44,57.44,29.387,52.526,17096.794,44.778,NA,NA,NA,NA,335.875,23.145,NA,160.146,330.196,NA
1998-10-12,5312.683,15791.826,42217.187,30862.816,0,3.092,60.833,6.545,7.301,57.442,57.44,29.397,52.521,17188.24,44.79,NA,NA,NA,NA,357.973,23.186,NA,160.455,331.227,NA
1998-10-13,5705.315,15865.448,42658.529,31196.935,0,3.148,60.83,6.564,7.317,57.451,57.444,29.418,52.517,17347.761,44.81,NA,NA,NA,NA,362.142,23.192,NA,160.764,318.241,NA
1998-10-14,6025.845,15943.025,42684.174,31153.968,0,3.216,60.795,6.585,7.318,57.461,57.461,29.416,52.512,17746.065,44.858,NA,NA,NA,NA,355.351,23.168,NA,161.072,308.329,NA
1998-10-15,6394.511,16014.455,42747.181,30930.84,0,3.292,60.803,6.603,7.32,57.471,57.471,29.401,52.508,18682.818,44.969,NA,NA,NA,NA,354.962,23.144,NA,161.381,305.824,NA
1998-10-16,6778.501,16088.346,42887.019,30913.726,0,3.368,60.821,6.622,7.325,57.481,57.481,29.4,52.504,18837.012,44.987,NA,NA,NA,NA,348.217,23.108,NA,161.69,304.005,NA
1998-10-17,7178.204,16157.877,43187.676,30982.29,0,3.445,60.823,6.638,7.336,57.493,57.493,29.404,52.499,18773.594,44.98,NA,NA,NA,NA,340.025,23.08,NA,161.998,302.186,NA
1998-10-18,7599.091,16186.449,43512.12,31309.49,0,3.519,60.808,6.644,7.347,57.513,57.513,29.426,52.495,18739.473,44.976,NA,NA,NA,NA,335.069,23.055,NA,162.307,300.368,NA
1998-10-19,8381.746,16221.408,43806.638,31841.746,0,3.633,60.82,6.653,7.358,57.532,57.532,29.459,52.49,18294.846,44.924,NA,NA,NA,NA,331.344,23.047,NA,162.616,298.549,NA
1998-10-20,8980.387,16316.338,43927.808,32551.146,0,3.714,60.795,6.674,7.362,57.558,57.558,29.504,52.486,18553.294,44.954,NA,NA,NA,NA,331.019,23.047,NA,162.924,296.73,NA
1998-10-21,9648.594,16396.934,44099.638,32838.892,0,3.8,60.809,6.693,7.368,57.602,57.602,29.522,52.481,18778.12,44.98,NA,NA,NA,NA,331.019,23.038,NA,163.233,294.911,NA
1998-10-22,10445.457,16498.562,44667.589,32586.555,0,3.899,60.872,6.716,7.388,57.638,57.638,29.506,52.477,18959.106,45.001,NA,NA,NA,NA,329.21,22.996,NA,163.542,293.092,NA
1998-10-23,11622.043,16577.363,45321.489,32721.415,0,4.04,60.985,6.734,7.41,57.682,57.682,29.514,52.472,17852.031,44.871,NA,NA,NA,NA,323.088,22.971,NA,163.85,291.274,NA
1998-10-24,13295.045,16650.567,45947.03,32470.02,0,4.236,61.069,6.75,7.432,57.714,57.714,29.499,52.468,17482.902,44.826,NA,NA,NA,NA,323.857,22.963,NA,164.159,289.455,NA
1998-10-25,14572.296,16722.101,46328.628,32300.467,0,4.376,61.187,6.766,7.444,57.75,57.75,29.488,52.463,16927.463,44.757,NA,NA,NA,NA,319.399,22.961,NA,164.467,287.636,NA
1998-10-26,15486.76,16781.602,46162.848,32105.321,0,4.47,61.297,6.78,7.439,57.815,57.815,29.476,52.459,16149.61,44.66,NA,NA,NA,NA,317.519,22.907,NA,164.776,285.817,NA
1998-10-27,16307.768,16860.379,46468.153,31692.686,0,4.546,61.373,6.797,7.449,57.903,57.903,29.45,52.454,14221.9,44.411,NA,NA,NA,NA,316.171,22.717,NA,165.085,283.998,NA
1998-10-28,17126.664,16948.953,45749.924,30706.486,0,4.609,61.575,6.817,7.425,57.964,57.964,29.386,52.45,13793.779,44.358,NA,NA,NA,NA,304.986,22.633,NA,165.393,280.953,NA
1998-10-29,17839.785,17046.426,44473.655,29265.795,0,4.662,61.732,6.839,7.381,58.045,58.045,29.29,52.445,13438.618,44.314,NA,NA,NA,NA,289.75,22.571,NA,165.702,273.519,NA
1998-10-30,18496.762,17128.648,43197.958,28662.772,0,4.709,61.837,6.857,7.336,58.1,58.1,29.248,52.441,12995.481,44.258,NA,NA,NA,NA,284.143,22.487,NA,166.011,267.397,NA
1998-10-31,19156.922,17203.207,42606.736,27868.81,0,4.756,61.87,6.873,7.315,58.148,58.148,29.192,52.436,12495.77,44.192,NA,NA,NA,NA,277.706,22.423,NA,166.319,264.531,NA
1998-11-01,20020.742,17294.965,42397.445,27261.34,0,4.813,61.879,6.894,7.308,58.277,58.277,29.148,52.432,12070.025,44.131,NA,NA,NA,NA,260.851,22.307,NA,166.628,258.653,NA
1998-11-02,20854.367,17387.371,42166.179,27026.387,0,4.867,61.896,6.914,7.299,58.371,58.371,29.131,52.427,11755.646,44.08,NA,NA,NA,NA,232.91,22.236,NA,166.937,240.632,NA
1998-11-03,21519.324,17496.985,41396.977,27102.136,0,4.909,61.954,6.938,7.271,58.461,58.461,29.137,52.423,11420.691,44.027,NA,NA,NA,NA,213.759,22.013,NA,167.245,213.099,NA
1998-11-04,22093.598,17619.472,40812.772,27398.17,0,4.945,61.962,6.965,7.25,58.557,58.557,29.158,52.418,10558.394,43.911,NA,NA,NA,NA,192.79,21.787,NA,167.554,193.929,NA
1998-11-05,22473.91,17742.414,40471.674,27360.101,0,4.969,61.987,6.992,7.237,58.671,58.671,29.156,52.414,10120.322,43.849,NA,NA,NA,NA,187.654,21.738,NA,168.933,190.791,NA
1998-11-06,22848.809,17876.825,39616.233,27071.983,0,4.991,62.065,7.021,7.205,58.761,58.761,29.134,52.41,10409.779,43.89,NA,NA,NA,NA,190.194,21.789,NA,173.882,196.588,NA
1998-11-07,22995.261,18035.851,38558.382,26645.062,0,5,62.12,7.054,7.164,58.817,58.817,29.103,52.405,10361.612,43.883,NA,NA,NA,NA,188.82,21.811,NA,176.161,194.688,NA
1998-11-08,22833.672,18206.266,37862.481,26326.579,0,4.99,62.154,7.088,7.137,58.914,58.914,29.079,52.401,10284.542,43.872,NA,NA,NA,NA,187.527,21.808,NA,173.177,192.636,NA
1998-11-09,22374.875,18381.347,36915.437,26644.644,0,4.963,62.22,7.121,7.099,59.02,59.02,29.103,52.396,10226.192,43.864,NA,NA,NA,NA,183.729,21.745,NA,168.349,185.61,NA
1998-11-10,21912.098,18599.778,36335.396,27073.307,0,4.934,62.248,7.163,7.076,59.103,59.103,29.134,52.392,10016.38,43.834,NA,NA,NA,NA,185.927,21.679,NA,162.263,185.692,NA
1998-11-11,21544.297,18843.707,35925.681,27813.667,0,4.911,62.25,7.209,7.059,59.152,59.152,29.188,52.387,10350.788,43.882,NA,NA,NA,NA,190.62,21.722,NA,168.33,192.691,NA
1998-11-12,21090.883,19052.883,35575.056,27999.79,0,4.883,62.26,7.249,7.045,59.211,59.211,29.202,52.383,10406.309,43.89,NA,NA,NA,NA,195.647,21.756,NA,170.563,198.188,NA
1998-11-13,20568.144,19267.972,34877.979,28109.028,0,4.849,62.296,7.289,7.016,59.356,59.356,29.209,52.378,11099.879,43.985,NA,NA,NA,NA,198.206,21.793,NA,176.965,201.597,NA
1998-11-14,19966.883,19459.153,34165.502,28085.605,0,4.81,62.294,7.324,6.986,59.453,59.453,29.208,52.374,11248.67,44.004,NA,NA,NA,NA,199.616,21.818,NA,179.235,203.993,NA
1998-11-15,19257.726,19628.246,33499.903,28204.549,0,4.763,62.278,7.355,6.958,59.551,59.551,29.216,52.369,11619.704,44.056,NA,NA,NA,NA,198.984,21.826,NA,179.624,206.534,NA
1998-11-16,18616.008,19837.429,32561.728,29145.194,0,4.718,62.304,7.39,6.917,59.639,59.639,29.282,52.365,11943.43,44.111,NA,NA,NA,NA,205.611,21.877,NA,182.961,211.96,NA
1998-11-17,17786.582,20016.598,31273.507,29813.687,0,4.658,62.334,7.421,6.861,59.726,59.726,29.327,52.36,13351.038,44.303,NA,NA,NA,NA,218.46,22.005,NA,193.296,223.76,NA
1998-11-18,17024.082,20217.059,29950.175,29509.091,0,4.602,62.366,7.454,6.8,59.832,59.832,29.307,52.356,13841.323,44.364,NA,NA,NA,NA,218.831,22.07,NA,197.591,229.384,NA
1998-11-19,16290.569,20425.211,28400.65,29822.017,0,4.545,62.399,7.489,6.727,59.934,59.934,29.328,52.351,14289.964,44.418,NA,NA,NA,NA,220.558,22.077,NA,199.047,229.528,NA
1998-11-20,15661.006,20594.425,27183.9,30270.769,0,4.488,62.411,7.517,6.667,60.042,60.042,29.358,52.347,15229.284,44.542,NA,NA,NA,NA,227.358,22.138,NA,202.619,234.918,NA
1998-11-21,15064.052,20747.239,26354.754,30439.242,0,4.427,62.415,7.542,6.625,60.144,60.144,29.369,52.342,15654.644,44.598,NA,NA,NA,NA,228.461,22.161,NA,201.379,237.106,NA
1998-11-22,14484.36,20916.746,25838.186,31191.559,0,4.367,62.399,7.57,6.598,60.25,60.25,29.418,52.338,16185.74,44.665,NA,NA,NA,NA,232.874,22.197,NA,205.666,240.434,NA
1998-11-23,13897.857,21028.562,25462.453,32499.631,0,4.305,62.383,7.588,6.579,60.337,60.337,29.501,52.333,17093.382,44.778,NA,NA,NA,NA,246.627,22.331,NA,210.693,256.176,NA
1998-11-24,13287.072,21181.192,25485.168,33532.24,0,4.236,62.359,7.613,6.58,60.403,60.403,29.565,52.329,17201.133,44.792,NA,NA,NA,NA,263.292,22.48,NA,218.452,274.025,NA
1998-11-25,12664.85,21291.535,25804.817,34089.133,0,4.164,62.382,7.631,6.597,60.445,60.445,29.6,52.324,17300.792,44.804,NA,NA,NA,NA,280.309,22.617,NA,239.479,287.073,NA
1998-11-26,12008.588,21252.558,25790.512,34457.53,0,4.087,62.399,7.624,6.596,60.481,60.481,29.623,52.32,17730.785,44.857,NA,NA,NA,NA,299.895,22.8,NA,239.684,299.561,NA
1998-11-27,11312.08,21390.004,25693.769,35211.198,0,4.002,62.439,7.644,6.591,60.502,60.502,29.669,52.316,17792.356,44.864,NA,NA,NA,NA,305.284,22.838,NA,237.717,299.85,NA
1998-11-28,10613.271,21531.309,25632.496,35459.868,0,3.92,62.576,7.663,6.588,60.517,60.517,29.684,52.311,17784.782,NA,NA,NA,NA,NA,309.778,22.846,NA,235.749,300.447,NA
1998-11-29,10018.27,21650.172,25682.336,35784.842,0,3.847,62.565,7.679,6.59,60.511,60.511,29.703,52.307,17223.922,NA,NA,NA,NA,NA,312.898,22.893,NA,233.782,304.353,NA
1998-11-30,9504.168,21656.14,25918.874,36084.219,0,3.782,62.612,7.68,6.603,60.51,60.51,29.721,52.302,16084.872,44.652,NA,NA,NA,NA,323.097,22.997,NA,231.814,310.149,NA
1998-12-01,9085.717,21619.309,25995.093,36112.643,0,3.728,62.638,7.675,6.607,60.516,60.516,29.723,52.298,14569.245,44.455,NA,NA,NA,NA,324.074,23.03,NA,229.846,312.111,NA
1998-12-02,8705,21470.512,25871.961,35535.231,0,3.678,62.648,7.655,6.6,60.542,60.542,29.688,52.293,13157.896,NA,NA,NA,NA,NA,322.944,23.02,NA,227.879,310.746,NA
1998-12-03,8328.238,21327.789,25697.925,34398.231,0,3.626,62.677,7.636,6.591,60.559,60.559,29.619,52.289,11946.662,NA,NA,NA,NA,NA,312.59,22.904,NA,225.911,304.723,NA
1998-12-04,7969.702,21169.183,25511.034,32784.902,0,3.575,62.678,7.611,6.581,60.562,60.562,29.518,52.284,10879.471,43.955,NA,NA,NA,NA,286.974,22.724,NA,223.944,290.147,NA
1998-12-05,7645.167,21017.657,25330.68,31451.6,0,3.528,62.671,7.586,6.572,60.569,60.569,29.434,52.28,10219.195,43.863,NA,NA,NA,NA,274.242,22.637,NA,221.456,281.168,NA
1998-12-06,7410.919,20859.558,25106.213,30082.458,0,3.489,62.672,7.56,6.56,60.57,60.57,29.345,52.275,9853.416,43.809,NA,NA,NA,NA,260.579,22.508,NA,215.432,269.73,NA
1998-12-07,7224.729,20698.168,24860.364,28823.624,0,3.454,62.673,7.534,6.547,60.57,60.57,29.259,52.271,9220.146,43.712,NA,NA,NA,NA,239.167,22.406,NA,205.53,252.378,NA
1998-12-08,7069.871,20538.645,24586.442,28000.082,0,3.425,62.662,7.508,6.532,60.57,60.57,29.202,52.266,8727.588,43.635,NA,NA,NA,NA,233.046,22.348,NA,202.203,243.88,NA
1998-12-09,6919.015,20373.211,24277.779,27569.234,0,3.396,62.696,7.48,6.515,60.57,60.57,29.171,52.262,8151.302,43.557,NA,NA,NA,NA,229.474,22.318,NA,193.911,233.581,NA
1998-12-10,6779.657,20227.273,23912.37,26615.344,0,3.368,62.696,7.456,6.495,60.568,60.568,29.101,52.257,7810.201,43.51,NA,NA,NA,NA,216.444,22.29,NA,184.616,219.69,NA
1998-12-11,6637.841,20041.543,23087.972,26267.867,0,3.341,62.679,7.425,6.447,60.559,60.559,29.074,52.253,7189.936,43.417,NA,NA,NA,NA,210.603,22.238,NA,182.499,212.999,NA
1998-12-12,6492.994,19847.086,21865.852,25881.492,0,3.311,62.669,7.392,6.374,60.549,60.549,29.045,52.248,7053.195,43.394,NA,NA,NA,NA,208.044,22.202,NA,180.493,210.133,NA
1998-12-13,6323.55,19723.281,20464.467,25578.703,0,3.277,62.657,7.371,6.286,60.541,60.541,29.022,52.244,6998.495,43.385,NA,NA,NA,NA,205.503,22.156,NA,179.253,207.646,NA
1998-12-14,6157.386,19575.684,19560.134,25443.399,0,3.243,62.636,7.346,6.214,60.538,60.54,29.011,52.239,6936.132,43.375,NA,NA,NA,NA,200.756,22.113,NA,177.192,206.443,NA
1998-12-15,5971.898,19471.66,18958.496,25046.881,0,3.205,62.612,7.327,6.148,60.527,60.534,28.98,52.235,6504.44,43.3,NA,NA,NA,NA,193.314,22.122,NA,172.522,200.403,NA
1998-12-16,5798.019,19356.418,18472.246,24899.711,0,3.167,62.604,7.305,6.07,60.509,60.51,28.968,52.23,5699.891,43.168,NA,NA,NA,NA,194.281,22.291,NA,170.5,202.302,NA
1998-12-17,5601.225,19229.07,18228.419,24591.631,0,3.128,62.574,7.282,6.015,60.499,60.499,28.947,52.226,5297.594,43.102,NA,NA,NA,NA,193.088,22.264,NA,168.199,201.868,NA
1998-12-18,5269.649,19129.594,17821.798,23776.996,0,3.088,62.527,7.263,5.921,60.483,60.483,28.894,52.222,4701.198,42.999,NA,NA,NA,NA,187.762,22.256,NA,164.225,197.51,NA
1998-12-19,4776.667,18998.906,17265.689,22966.204,0,3.035,62.466,7.239,5.768,60.453,60.453,28.84,52.217,4532.307,42.97,NA,NA,NA,NA,185.068,22.232,NA,161.295,188.657,NA
1998-12-20,3716.98,18886.231,16425.27,21798.017,0,2.953,62.45,7.217,5.533,60.45,60.45,28.759,52.213,4084.772,42.884,NA,NA,NA,NA,178.982,22.194,NA,156.828,179.398,NA
1998-12-21,2428.694,18779.433,15350.942,21357.622,0,2.883,62.408,7.197,5.243,60.45,60.45,28.727,52.208,3907.157,42.85,NA,NA,NA,NA,175.094,22.184,NA,152.425,170.139,NA
1998-12-22,1773.37,18695.723,14044.204,20957.973,0,2.822,62.378,7.181,4.881,60.45,60.45,28.698,52.204,3870.458,42.843,NA,NA,NA,NA,171.83,22.156,NA,147.968,160.427,NA
1998-12-23,1480.125,18598.004,12830.313,20364.815,0,2.753,62.354,7.163,4.531,60.448,60.448,28.653,52.199,3739.888,42.819,NA,NA,NA,NA,157.615,22.087,NA,139.965,146.53,NA
1998-12-24,1342.937,18501.633,11857.266,20408.778,0,2.679,62.313,7.144,4.241,60.441,60.441,28.657,52.195,3579.507,42.791,NA,NA,NA,NA,145.11,21.91,NA,131.917,128.318,NA
