"Date","425007_level","425007_flow","425010_level","425010_flow","425012_level","425012_flow","425013_level","425013_flow","425019_level","425019_flow","425020_level","425022_level","425023_level","414203_flow","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
"2022-08-10",6.655,15693.704,30.591,51611.996,6.511,21774.518,3.392,5328.394,53.463,2740.703,62.092,60.401,60.415,46.548,544.968,24.054,25.591,2.034,NA,27.378
"2022-08-11",6.658,15702.807,30.585,51494.506,6.509,21754.313,3.397,5358.219,53.465,2754.286,62.085,60.405,60.411,46.517,545.367,24.041,25.599,2.026,NA,27.38
"2022-08-12",6.664,15720.479,30.583,51460.347,6.508,21743.348,3.403,5394.098,53.467,2765.202,62.07,60.401,60.399,46.454,545.367,24.04,25.6,2.198,NA,27.38
"2022-08-13",6.67,15739.469,30.58,51414.721,6.505,21722.198,3.41,5431.569,53.468,2772.847,62.052,60.4,60.393,46.409,545.367,24.04,25.6,2.593,NA,27.38
"2022-08-14",6.679,15766.972,30.574,51304.516,6.505,21716.625,3.417,5471.262,53.47,2784.135,62.034,60.394,60.397,46.371,545.367,24.038,25.6,2.099,NA,27.38
"2022-08-15",6.685,15786.799,30.564,51101.857,6.501,21679.509,3.423,5505.63,53.472,2794.467,62.004,60.391,60.384,46.324,544.981,24.033,25.598,2.049,NA,27.378
"2022-08-16",6.688,15795.261,30.544,50731.713,6.502,21687.618,3.428,5539.2,53.475,2814.868,61.978,60.389,60.398,46.284,543.316,24.042,25.588,2.049,NA,27.368
"2022-08-17",6.689,15798.006,30.515,50201.375,6.501,21685.746,3.436,5582.264,53.477,2829.196,61.945,60.388,60.398,46.246,541.084,24.053,25.576,2.051,NA,27.356
"2022-08-18",6.693,15811.684,30.484,49624.186,6.504,21713.07,3.441,5614.123,53.477,2832.557,61.895,60.387,60.383,46.224,537.233,24.063,25.554,2.062,NA,27.334
"2022-08-19",6.694,15814.267,30.449,48990.582,6.505,21718.259,3.443,5628.628,53.478,2835.991,61.86,60.382,60.382,46.211,532.089,24.074,25.527,2.074,NA,27.305
"2022-08-20",6.696,15821.35,30.413,48342.212,6.509,21757.296,3.448,5655.87,53.481,2854.274,61.854,60.373,60.38,46.192,526.797,24.084,25.504,2.085,NA,27.275
"2022-08-21",6.697,15824.015,30.384,47844.026,6.51,21766.917,3.452,5680.982,53.484,2875.268,61.832,60.376,60.382,46.174,520.836,24.095,25.473,2.099,NA,27.241
"2022-08-22",6.7,15834.17,30.366,47526.036,6.509,21758.021,3.459,5720.197,53.487,2892.701,61.807,60.375,60.346,46.171,512.124,24.105,25.429,2.122,NA,27.189
"2022-08-23",6.703,15843.416,30.357,47360.205,6.506,21727.101,3.46,5726.8,53.486,2889.848,61.793,60.367,60.357,46.199,501.083,24.116,25.37,2.142,NA,27.123
"2022-08-24",6.704,15847.576,30.346,47163.267,6.502,21693.141,3.464,5751.684,53.488,2900.546,61.769,60.36,60.357,46.232,487.664,24.126,25.312,2.155,NA,27.042
"2022-08-25",6.708,15858.108,30.341,47078.13,6.498,21653.839,3.468,5776.384,53.49,2913.52,61.732,60.354,60.355,46.294,477.35,24.137,25.259,2.164,NA,26.978
"2022-08-26",6.711,15866.674,30.343,47124.857,6.498,21657.245,3.472,5800.083,53.492,2929.698,61.7,60.349,60.352,46.337,468.451,24.147,25.209,2.162,NA,26.922
"2022-08-27",6.711,15868.429,30.35,47241.576,6.503,21702.6,3.475,5816.816,53.496,2958.734,61.667,60.344,60.348,46.371,466.747,24.158,25.189,2.153,NA,26.911
"2022-08-28",6.712,15870.347,30.372,47625.445,6.511,21774.382,3.477,5829.76,53.499,2975.827,61.645,60.343,60.356,46.417,466.329,24.168,25.178,2.158,NA,26.908
"2022-08-29",6.712,15871.859,30.411,48319.396,6.504,21713.938,3.475,5818.244,53.498,2970.628,61.615,60.338,60.328,46.5,464.883,24.179,25.168,2.182,NA,26.898
"2022-08-30",6.716,15882.1,30.435,48746.39,6.502,21690.402,3.471,5795.925,53.497,2962.577,61.577,60.328,60.329,46.572,463.294,24.189,25.158,2.18,NA,26.888
"2022-08-31",6.717,15887.644,30.518,50248.197,6.501,21686.469,3.471,5797.86,53.499,2980.362,61.48,60.333,60.336,46.61,463.146,24.2,25.151,2.098,NA,26.887
"2022-09-01",6.717,15886.392,30.594,51679.655,6.502,21694.339,3.472,5802.236,53.498,2969.115,61.395,60.335,60.323,46.652,468.516,24.21,25.159,2.116,NA,26.922
"2022-09-02",6.717,15887.222,30.598,51753.179,6.506,21726.434,3.47,5786.801,53.498,2966.926,61.323,60.339,60.32,46.702,476.322,24.221,25.194,2.11,NA,26.971
"2022-09-03",6.719,15892.522,30.58,51411.242,6.515,21807.651,3.467,5769.268,53.498,2972.237,61.264,60.341,60.339,46.738,479.106,24.231,25.221,2.085,NA,26.989
"2022-09-04",6.721,15897.644,30.593,51659.095,6.52,21860.046,3.465,5761.37,53.499,2976.237,61.211,60.346,60.344,46.798,479.999,24.242,25.232,1.888,NA,26.994
"2022-09-05",6.723,15905.433,30.635,52448.159,6.522,21872.638,3.464,5754.08,53.5,2989.702,61.166,60.349,60.351,46.851,483.42,24.252,25.246,1.463,NA,27.016
"2022-09-06",6.725,15911.369,30.636,52463.543,6.525,21902.234,3.464,5755.756,53.502,3004.27,61.126,60.349,60.363,46.899,488.911,24.263,25.277,2.092,NA,27.049
"2022-09-07",6.76,16021.078,30.664,53011.844,6.545,22086.652,3.493,5930.282,53.51,3157.854,61.111,60.382,60.388,46.979,496.139,24.273,25.314,2.12,NA,27.094
"2022-09-08",6.768,16045.204,30.685,53423.259,6.538,22025.177,3.492,5923.217,53.508,3108.918,61.092,60.388,60.374,47.043,500.569,24.284,25.341,2.113,NA,27.121
"2022-09-09",6.768,16046.083,30.709,53889.612,6.534,21992.726,3.49,5913.568,53.506,3070.975,61.078,60.37,60.352,47.078,502.46,24.294,25.352,2.091,NA,27.132
"2022-09-10",6.769,16048.119,30.731,54327.494,6.548,22118.804,3.489,5905.471,53.507,3096.715,61.065,60.347,60.349,47.118,504.472,24.305,25.362,2.07,NA,27.144
"2022-09-11",6.768,16047.305,30.751,54729.554,6.555,22183.334,3.493,5930.269,53.508,3124.113,61.052,60.332,60.334,47.162,509.25,24.315,25.378,2.056,NA,27.172
"2022-09-12",6.769,16048.38,30.769,55081.528,6.551,22143.922,3.497,5953.581,53.509,3130.5,61.048,60.313,60.324,47.209,518.309,24.326,25.417,2.036,NA,27.226
"2022-09-13",6.768,16046.051,30.782,55350.052,6.548,22122.241,3.5,5976.414,53.511,3185.098,61.06,60.298,60.32,47.257,524.193,24.336,25.45,2.031,NA,27.26
"2022-09-14",6.776,16071.003,30.802,55754.253,6.548,22122.435,3.506,6007.865,53.512,3204.073,61.037,60.317,60.31,47.313,526.212,24.347,25.462,2.052,NA,27.272
"2022-09-15",6.776,16071.345,30.822,56148.447,6.544,22082.12,3.503,5993.649,53.511,3184.392,61.009,60.331,60.316,47.363,529.131,24.357,25.474,2.073,NA,27.288
"2022-09-16",6.776,16070.873,30.843,56547.599,6.542,22059.942,3.501,5981.304,53.507,3103.962,60.98,60.342,60.313,47.413,535.098,24.368,25.493,2.083,NA,27.322
"2022-09-17",6.777,16072.73,30.866,56948.914,6.539,22038.844,3.498,5960.073,53.507,3100.734,60.946,60.332,60.317,47.466,538.41,24.378,25.511,2.083,NA,27.341
"2022-09-18",6.778,16076.363,30.887,57336.92,6.542,22065.33,3.498,5958.101,53.507,3096.071,60.913,60.329,60.325,47.522,541.123,24.389,25.526,2.083,NA,27.356
"2022-09-19",6.778,16076.265,30.906,57666.721,6.549,22128.76,3.502,5987.335,53.509,3150.214,60.888,60.327,60.344,47.575,547.077,24.399,25.557,2.086,NA,27.389
"2022-09-20",6.792,16119.575,30.947,58427.324,6.556,22190.733,3.519,6091.216,53.514,3251.184,60.875,60.356,60.333,47.645,554.716,24.41,25.592,2.094,NA,27.432
"2022-09-21",6.799,16142.509,30.976,58948.601,6.555,22188.006,3.523,6119.912,53.51,3169.686,60.859,60.354,60.333,47.706,558.69,24.42,25.611,2.095,NA,27.453
"2022-09-22",6.802,16153.187,31.004,59464.172,6.554,22178.468,3.526,6134.368,53.509,3149.74,60.845,60.354,60.344,47.768,562.31,24.431,25.626,2.09,NA,27.473
"2022-09-23",6.802,16151.606,31.037,60087.416,6.55,22141.538,3.525,6128.308,53.507,3096.303,60.834,60.355,60.342,47.827,566.419,24.441,25.651,2.07,NA,27.496
"2022-09-24",6.803,16154.263,31.076,60834.664,6.549,22128.266,3.523,6120.146,53.507,3092.083,60.823,60.353,60.355,47.886,572.309,24.452,25.666,2.061,NA,27.527
"2022-09-25",6.806,16164.6,31.119,61648.259,6.55,22134.197,3.524,6123.631,53.506,3073.705,60.81,60.358,60.351,47.952,579.311,24.462,25.695,2.06,NA,27.564
"2022-09-26",6.808,16169.818,31.159,62412.234,6.546,22102.565,3.522,6111.865,53.504,3044.172,60.803,60.363,60.333,48.019,585.111,24.473,25.723,2.06,NA,27.595
"2022-09-27",6.807,16169.28,31.196,63151.59,6.542,22060.378,3.515,6065.796,53.501,3001.068,60.797,60.355,60.323,48.09,591.329,24.483,25.746,2.063,NA,27.627
"2022-09-28",6.811,16180.972,31.23,63820.988,6.545,22090.47,3.512,6050.269,53.5,2988.205,60.791,60.349,60.328,48.162,596.813,24.494,25.773,2.071,NA,27.656
"2022-09-29",6.813,16187.284,31.26,64410.552,6.552,22158.813,3.513,6057.456,53.501,2998.002,60.786,60.345,60.334,48.232,598.884,24.504,25.796,2.074,NA,27.666
"2022-09-30",6.814,16189.959,31.287,64961.511,6.562,22245.608,3.515,6068.701,53.5,2986.697,60.777,60.341,60.335,48.302,610.033,24.515,25.827,2.08,NA,27.723
"2022-10-01",6.816,16196.075,31.317,65561.535,6.571,22329.439,3.517,6077.017,53.499,2982.888,60.768,60.336,60.336,48.368,615.962,24.525,25.862,2.072,NA,27.753
"2022-10-02",6.816,16197.25,31.348,66191.935,6.577,22394.161,3.517,6076.819,53.499,2980.889,60.76,60.331,60.338,48.436,621.016,24.536,25.881,2.072,NA,27.778
"2022-10-03",6.818,16202.91,31.382,66896.142,6.581,22432.076,3.516,6070.838,53.5,2985.339,60.745,60.33,60.338,48.507,629.819,24.546,25.903,2.069,NA,27.821
"2022-10-04",6.832,16246.522,31.426,67803.967,6.593,22554.644,3.535,6196.567,53.504,3044.842,60.742,60.355,60.359,48.597,640.981,24.557,25.958,2.061,NA,27.876
"2022-10-05",6.843,16281.354,31.467,68616.106,6.592,22536.533,3.542,6239.736,53.506,3071.844,60.724,60.368,60.367,48.671,650.022,24.567,26.006,2.063,NA,27.919
"2022-10-06",6.848,16297.06,31.505,69374.074,6.589,22504.658,3.542,6240.338,53.509,3131.574,60.71,60.374,60.36,48.744,660.457,24.578,26.051,2.074,NA,27.968
"2022-10-07",6.848,16295.933,31.541,70096.835,6.584,22453.805,3.541,6229.01,53.507,3095.901,60.694,60.375,60.346,48.811,670.662,24.588,26.106,2.085,NA,28.016
"2022-10-08",6.849,16298.105,31.577,70834.998,6.583,22446.25,3.541,6229.808,53.504,3043.091,60.687,60.375,60.357,48.874,679.452,24.599,26.147,2.097,NA,28.057
"2022-10-09",6.85,16301.86,31.611,71543.61,6.583,22450.272,3.544,6253.02,53.504,3030.122,60.683,60.372,60.373,48.936,688.672,24.609,26.184,2.106,NA,28.099
"2022-10-10",6.852,16307.641,31.644,72232.974,6.584,22454.346,3.549,6284.761,53.506,3072.133,60.683,60.368,60.369,48.992,699.263,24.62,26.217,2.109,NA,28.146
"2022-10-11",6.856,16321.996,31.679,72949.729,6.593,22546.701,3.559,6347.496,53.509,3138.336,60.695,60.369,60.37,49.046,711.049,24.63,26.261,2.12,NA,28.196
"2022-10-12",6.927,16544.219,31.764,74776.222,6.619,22877.468,3.667,7072.407,53.545,4152.959,60.726,60.406,60.392,49.155,729.258,24.641,26.32,2.129,NA,28.269
"2022-10-13",6.965,16665.032,31.811,75791.819,6.627,22970.863,3.697,7281.411,53.541,4016.1,60.749,60.416,60.395,49.233,743.115,24.651,26.373,2.135,NA,28.323
"2022-10-14",6.97,16679.406,31.844,76509.304,6.629,22998.884,3.7,7309.01,53.539,3970.251,60.762,60.399,60.389,49.291,751.288,24.662,26.405,2.157,NA,28.355
"2022-10-15",6.973,16687.602,31.876,77203.614,6.631,23017.038,3.712,7394.787,53.542,4057.478,60.78,60.389,60.385,49.346,759.068,24.672,26.435,2.18,NA,28.385
"2022-10-16",6.968,16673.833,31.909,77933.319,6.635,23074.039,3.717,7431.11,53.54,3991.686,60.795,60.379,60.377,49.398,766.34,24.683,26.463,2.203,NA,28.413
"2022-10-17",6.965,16664.933,31.942,78675.431,6.637,23100.055,3.719,7440.982,53.542,4038.128,60.814,60.367,60.373,49.447,772.314,24.693,26.486,2.224,NA,28.436
"2022-10-18",6.965,16664.032,31.98,79540.453,6.644,23187.621,3.735,7557.902,53.547,4219.382,60.874,60.359,60.356,49.495,779.94,24.704,26.513,2.24,NA,28.463
"2022-10-19",6.981,16713.017,32.016,80373.097,6.629,22994.813,3.774,7849.852,53.549,4270.074,60.957,60.362,60.354,49.547,789.34,24.714,26.533,2.256,NA,28.488
"2022-10-20",6.997,16763.531,32.053,81223.304,6.624,22935.916,3.784,7921.61,53.546,4194.731,61.006,60.352,60.343,49.604,805.203,24.725,26.553,2.27,NA,28.524
"2022-10-21",7.004,16786.666,32.086,82019.269,6.627,22974.636,3.786,7934.2,53.546,4191.912,61.053,60.339,60.326,49.66,817.703,24.735,26.573,2.292,NA,28.553
"2022-10-22",7.015,16822.085,32.124,82998.625,6.639,23118.216,3.787,7942.828,53.544,4119.713,61.099,60.33,60.317,49.731,830.023,24.746,26.602,2.33,NA,28.58
"2022-10-23",7.038,16893.286,32.167,84078.019,6.65,23256.171,3.79,7965.303,53.545,4134.57,61.122,60.345,60.327,49.828,851.133,24.756,26.649,2.316,NA,28.626
"2022-10-24",7.06,16961.84,32.216,85353.287,6.65,23261.876,3.796,8015.156,53.542,4058.691,61.128,60.352,60.324,49.909,867.966,24.767,26.664,2.323,NA,28.662
"2022-10-25",7.057,16952.751,32.247,86151.201,6.654,23309.455,3.795,8007.302,53.538,3922.882,61.124,60.346,60.326,49.992,877.965,24.777,26.681,2.353,NA,28.683
"2022-10-26",7.044,16913.345,32.275,86909.649,6.66,23384.72,3.79,7965.883,53.536,3859.01,61.12,60.351,60.317,50.072,886.427,24.788,26.694,2.369,NA,28.701
"2022-10-27",7.031,16872.212,32.306,87723.126,6.664,23434.716,3.778,7876.979,53.529,3664.115,61.117,60.347,60.317,50.15,891.545,24.798,26.713,2.382,NA,28.712
"2022-10-28",7.027,16857.645,32.337,88552.926,6.672,23539.039,3.768,7800.172,53.526,3591.729,61.108,60.34,60.322,50.226,897.487,24.809,26.731,2.456,NA,28.724
"2022-10-29",7.029,16866.578,32.367,89366.897,6.686,23709.791,3.759,7731.428,53.526,3586.656,61.106,60.344,60.345,50.301,906.964,24.819,26.744,2.497,NA,28.743
"2022-10-30",7.042,16907.413,32.405,90419.576,6.708,24012.904,3.756,7715.171,53.537,3900.897,61.107,60.371,60.343,50.379,915.716,24.83,26.759,2.535,NA,28.761
"2022-10-31",7.042,16905.671,32.445,91509.438,6.724,24247.152,3.76,7740.498,53.533,3781.907,61.113,60.391,60.323,50.466,919.857,24.84,26.76,2.548,NA,28.769
"2022-11-01",7.042,16907.133,32.48,92500.362,6.732,24397.348,3.769,7808.116,53.531,3709.84,61.095,60.366,60.322,50.551,921.265,24.851,26.762,2.578,NA,28.772
"2022-11-02",7.039,16897.375,32.514,93473.174,6.744,24606.543,3.779,7881.762,53.529,3669.804,61.079,60.355,60.326,50.642,927.155,24.861,26.772,2.635,NA,28.784
"2022-11-03",7.038,16893.235,32.549,94478.415,6.757,24843.061,3.785,7925.958,53.527,3616.668,61.065,60.353,60.332,50.736,936.89,24.869,26.782,2.607,NA,28.803
"2022-11-04",7.035,16884.874,32.584,95491.741,6.775,25174.445,3.784,7920.669,53.527,3612.674,61.045,60.35,60.337,50.832,948.245,24.872,26.792,2.627,NA,28.826
"2022-11-05",7.035,16883.1,32.622,96588.342,6.796,25570.368,3.782,7905.085,53.526,3588.066,61.023,60.353,60.337,50.924,963.484,24.884,26.806,2.692,NA,28.855
"2022-11-06",7.035,16885.252,32.659,97685.986,6.818,25974.722,3.785,7931.929,53.525,3557.738,60.999,60.353,60.339,51.016,982.781,24.899,26.837,2.67,NA,28.892
"2022-11-07",7.034,16881.03,32.696,98899.74,6.838,26351.5,3.791,7977.435,53.525,3547.859,60.972,60.352,60.34,51.117,1011.748,24.907,26.874,2.686,NA,28.946
"2022-11-08",7.033,16878.206,32.734,100641.052,6.857,26718.14,3.798,8029.367,53.524,3536.71,60.945,60.35,60.348,51.217,1034.298,24.935,26.907,2.699,NA,28.987
"2022-11-09",7.044,16913.495,32.781,103004.139,6.877,27108.467,3.805,8077.813,53.525,3556.55,60.914,60.347,60.353,51.317,1058.024,24.963,26.946,2.715,NA,29.029
"2022-11-10",7.071,16997.533,32.836,105794.031,6.901,27574.787,3.802,8060.75,53.525,3554.964,60.895,60.362,60.347,51.413,1084.882,24.986,26.985,2.764,NA,29.074
"2022-11-11",7.08,17026.367,32.894,108876.341,6.93,28159.304,3.809,8113.949,53.529,3686.605,60.878,60.362,60.354,51.496,1113.522,25.017,27.024,2.854,NA,29.112
"2022-11-12",7.131,17188.248,32.969,112907.285,6.976,29102.374,3.879,8655.204,53.549,4284.691,60.917,60.382,60.37,51.599,1158.763,25.05,27.063,2.922,NA,29.166
"2022-11-13",7.137,17207.425,33.033,116452.831,6.989,29367.551,3.9,8825.916,53.548,4228.437,60.928,60.377,60.329,51.67,1194.688,25.066,27.103,3.013,NA,29.207
"2022-11-14",7.133,17194.276,33.103,120491.386,7.011,29825.431,3.907,8884.441,53.546,4172.889,60.91,60.341,60.307,51.729,1234.624,25.093,27.142,3.083,NA,29.251
"2022-11-15",7.13,17183.798,33.176,124818.134,7.038,30392.123,3.913,8936.007,53.545,4156.12,60.894,60.319,60.287,51.775,1286.707,25.116,27.181,3.074,NA,28.863
"2022-11-16",7.128,17178.609,33.254,129604.501,7.07,31080.993,3.919,8984.625,53.546,4172.278,60.875,60.301,60.284,51.817,1335.897,25.143,27.22,3.057,NA,27.914
"2022-11-17",7.131,17186.467,33.33,134495.434,7.09,31524.971,3.928,9053.745,53.548,4230.187,60.838,60.294,60.288,51.852,1388.173,25.166,27.26,3.058,NA,29.299
"2022-11-18",7.141,17220.133,33.411,139801.692,7.099,31723.33,3.938,9138.58,53.552,4379.677,60.81,60.3,60.297,51.884,1449.644,25.197,27.299,3.084,NA,29.47
"2022-11-19",7.154,17259.953,33.482,144663.703,7.101,31755.914,3.945,9193.856,53.551,4341.538,60.769,60.299,60.255,51.91,1512.207,25.234,27.338,3.141,NA,29.528
"2022-11-20",7.148,17240.798,33.544,149041.844,7.104,31824.184,3.946,9207.692,53.549,4267.161,60.724,60.288,60.237,51.928,1568.791,25.265,27.377,3.127,NA,29.578
"2022-11-21",7.147,17239.511,33.611,153887.064,7.106,31871.582,3.952,9256.191,53.548,4254.033,60.648,60.287,60.25,51.944,1624.475,25.295,27.417,3.018,NA,29.626
"2022-11-22",7.154,17261.749,33.669,158163.834,7.109,31778.192,3.964,9358.03,53.548,4244.762,60.572,60.292,60.268,51.96,1673.6,25.325,27.454,2.773,NA,29.667
"2022-11-23",7.155,17262.788,33.72,162096.608,7.116,0,3.978,9473.387,53.547,4224.209,60.511,60.299,60.278,51.973,1721.954,25.355,27.486,2.747,NA,29.707
"2022-11-24",7.154,17260.644,33.768,165851.97,7.11,0,3.991,9585.113,53.547,4201.938,60.465,60.303,60.286,51.981,1772.558,25.383,27.521,2.722,NA,29.749
"2022-11-25",7.154,17261.238,33.8,168378.479,7.093,0,4.003,9691.344,53.549,4267.958,60.433,60.306,60.296,51.951,1830.814,25.408,27.55,2.704,NA,29.796
"2022-11-26",7.156,17267.206,33.827,170601.275,7.049,0,4.014,9779.312,53.557,4535.432,60.408,60.302,60.272,51.806,1876.66,25.442,27.566,2.644,NA,29.841
"2022-11-27",7.155,17263.991,33.858,173150.942,7.016,0,4.025,9881.175,53.564,4817.198,60.396,60.294,60.267,51.818,1906.624,25.463,27.593,2.599,NA,29.884
"2022-11-28",7.154,17261.749,33.889,175745.619,7.007,0,4.038,9994.719,53.572,5103.979,60.404,60.277,60.25,51.894,1939.545,25.483,27.611,2.582,NA,29.883
"2022-11-29",7.154,17259.622,33.908,177336.528,7.005,0,4.053,10124.891,53.572,5099.462,60.419,60.26,60.239,51.949,1954.591,25.501,27.619,2.603,NA,29.892
"2022-11-30",7.153,17255.847,33.915,177915.23,7.009,0,4.066,10243.157,53.561,4682.221,60.43,60.244,60.221,51.987,1967.644,25.509,27.622,2.536,NA,29.902
"2022-12-01",7.154,17259.441,33.911,177565.264,7.015,0,4.08,10371.849,53.56,4668.93,60.443,60.227,60.214,52.015,1981.469,25.517,27.632,2.452,NA,29.912
"2022-12-02",7.155,17263.463,33.909,177419.856,7.022,0,4.095,10504.044,53.56,4669.263,60.454,60.214,60.203,52.037,1995.358,25.538,27.639,2.558,NA,29.922
"2022-12-03",7.157,17270.125,33.912,177673.2,7.028,0,4.11,10638.975,53.562,4707.492,60.465,60.196,60.19,52.052,2008.989,25.544,27.64,2.557,NA,29.932
"2022-12-04",7.155,17264.074,33.924,178699.536,7.031,0,4.12,10735.539,53.561,4682.959,60.471,60.179,60.158,52.064,2022.042,25.557,27.64,2.551,NA,29.942
"2022-12-05",7.155,17263.958,33.95,180916.187,7.038,0,4.133,10850.007,53.555,4483.924,60.476,60.163,60.152,52.077,2029.694,25.548,27.64,2.567,NA,29.947
"2022-12-06",7.159,17275.12,33.976,183130.265,7.043,0,4.145,10964.031,53.559,4612.984,60.469,60.155,60.135,52.085,2020.435,25.543,27.636,2.626,NA,29.941
"2022-12-07",7.162,17284.931,33.991,184450.436,7.039,0,4.15,11012.945,53.558,4566.89,60.461,60.147,60.1,52.088,2025.836,25.549,27.626,2.606,NA,29.944
"2022-12-08",7.167,17302.693,34.023,187314.136,7.044,0,4.159,11096.356,53.555,4484.393,60.478,60.123,60.113,52.088,2045.897,25.55,27.646,2.604,NA,29.959
"2022-12-09",7.173,17320.655,34.049,189634.739,7.053,0,4.171,11208.879,53.557,4544.418,60.49,60.112,60.108,52.086,2063.387,25.554,27.673,2.612,NA,29.973
"2022-12-10",7.177,17332.286,34.068,191275.004,7.062,0,4.18,11298.551,53.566,4850.27,60.478,60.119,60.103,52.078,2121.643,25.576,27.691,2.642,NA,30.019
"2022-12-11",7.18,17342.498,34.076,192002.747,7.059,0,4.183,11324.127,53.57,5001.32,60.448,60.152,60.087,52.062,2152.957,25.601,27.702,2.658,NA,30.034
"2022-12-12",7.184,17355.187,34.096,193911.756,7.049,0,4.188,11375.21,53.569,4967.765,60.418,60.166,60.116,52.045,2182.149,25.609,27.712,2.651,NA,30.053
"2022-12-13",7.185,17357.778,34.109,195108.398,7.031,0,4.194,11435.035,53.567,4900.448,60.403,60.175,60.116,52.019,2208.834,25.612,27.722,2.64,NA,30.071
"2022-12-14",7.189,17370.6,34.121,196201.476,7.024,0,4.202,11507.5,53.567,4895.124,60.405,60.18,60.14,51.995,2228.317,25.622,27.732,2.607,NA,30.084
"2022-12-15",7.192,17382.137,34.13,197032.1,7.022,0,4.211,11596.921,53.572,5104.094,60.415,60.187,60.157,51.967,2255.065,25.632,27.742,2.602,NA,30.101
"2022-12-16",7.197,17396.779,34.134,197388.287,7.029,0,4.22,11681.66,53.576,5259.077,60.432,60.198,60.178,51.937,2267.668,25.642,27.749,2.593,NA,30.109
"2022-12-17",7.2,17404.983,34.132,197177.281,7.038,0,4.228,11766.609,53.58,5406.237,60.453,60.208,60.194,51.905,2271.848,25.652,27.752,2.593,NA,30.112
"2022-12-18",7.203,17414.262,34.126,196682.341,7.051,0,4.237,11848.52,53.577,5292.906,60.498,60.218,60.21,51.869,2279.371,25.659,27.759,2.593,NA,30.117
"2022-12-19",7.203,17414.84,34.115,195656.877,7.064,0,4.242,11907.278,53.575,5202.716,60.6,60.231,60.226,51.829,2269.34,25.664,27.76,2.595,NA,30.111
"2022-12-20",7.206,17424.186,34.106,194806.727,7.065,0,4.251,11987.084,53.586,5654.975,60.78,60.243,60.239,51.788,2271.848,25.683,27.76,2.601,NA,30.112
"2022-12-21",7.22,17469.357,34.097,193953.912,7.065,0,4.268,12167.084,53.592,5934.92,60.919,60.282,60.257,51.758,2279.371,25.699,27.76,2.598,NA,30.117
"2022-12-22",7.222,17474.478,34.08,192403.211,7.075,0,4.277,12256.308,53.603,6433.121,61.058,60.31,60.273,51.72,2265.996,25.696,27.758,2.617,NA,30.108
"2022-12-23",7.223,17480.277,34.063,190890.884,7.087,0,4.286,12344.857,53.617,7162.792,61.282,60.339,60.305,51.675,2250.693,25.679,27.749,2.636,NA,30.098
"2022-12-24",7.225,17485.498,34.045,189236.678,7.077,0,4.295,12439.072,53.637,8236.173,61.505,60.368,60.342,51.629,2238.154,25.668,27.744,2.675,NA,30.091
"2022-12-25",7.227,17491.694,34.023,187258.244,7.078,0,4.305,12541.892,53.625,7550.502,61.653,60.371,60.359,51.578,2233.911,25.658,27.738,2.696,NA,30.088
"2022-12-26",7.23,17500.319,33.995,184786.318,7.095,0,4.314,12627.756,53.612,6841.771,61.788,60.375,60.373,51.523,2216.357,25.648,27.728,2.672,NA,30.076
"2022-12-27",7.229,17497.312,33.966,182277.252,7.112,0,4.318,12674.02,53.6,6283.08,61.91,60.37,60.363,51.463,2187.357,25.641,27.718,2.697,NA,30.057
"2022-12-28",7.235,17517.704,33.94,180015.464,7.131,0,4.327,12764.31,53.598,6171.844,62.165,60.379,60.351,51.41,2161.445,25.636,27.708,2.71,NA,30.039
"2022-12-29",7.236,17519.44,33.913,177704.643,7.25,0,4.33,12801.081,53.596,6081.121,62.442,60.378,60.354,51.348,2142.54,25.619,27.696,2.719,NA,30.026
"2022-12-30",7.236,17520.184,33.881,175022.435,7.442,0,4.338,12877.264,53.592,5938.546,62.46,60.373,60.357,51.28,2117.463,25.606,27.679,2.73,NA,30.009
"2022-12-31",7.239,17529.382,33.852,172668.159,7.589,0,4.35,13010.595,53.598,6206.206,62.417,60.37,60.368,51.207,2098.816,25.591,27.668,2.766,NA,29.996
"2023-01-01",7.244,17550.734,33.822,170192.213,7.648,0,4.36,13115.729,53.611,6841.818,62.424,60.375,60.366,51.125,2071.489,25.59,27.656,2.78,NA,29.977
"2023-01-02",7.243,17549.505,33.78,166813.8,7.68,0,4.366,13172.22,53.631,7879.082,62.426,60.376,60.347,51.042,2040.046,25.583,27.637,2.812,NA,29.954
"2023-01-03",7.239,17529.357,33.74,163614.556,7.7,0,4.373,13245.699,53.634,8052.94,62.415,60.368,60.328,50.956,1571.055,24.453,26.423,7.777,NA,28.752
"2023-01-04",7.237,17522.034,33.699,160492.081,7.72,0,4.389,13420.651,53.647,8888.573,62.376,60.358,60.327,50.864,565.014,21.947,23.723,18.776,NA,26.082
"2023-01-05",7.238,17527.378,33.656,157208.772,7.736,0,4.42,13754.555,53.677,10992.771,62.339,60.35,60.339,50.769,1814.967,25.241,27.297,4.096,NA,29.574
"2023-01-06",7.24,17533.917,33.608,153653.129,7.742,0,4.465,14253.326,53.713,13555.47,62.328,60.347,60.34,50.668,1892.285,25.497,27.577,2.911,NA,29.844
"2023-01-07",7.241,17539.179,33.557,149933.692,7.745,0,4.531,15009.175,53.763,0,62.335,60.346,60.335,50.56,1857.563,25.479,27.557,2.906,NA,29.817
